Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.13,59487.0,10.42.0.49,52432.0,TCP,54,"59487 > 52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=01727 [TCP Retransmission]],1726112793 TSecr=0 SACK_PERM]163127.105.139.27105=1450=1460=64 TSval="
10.42.0.13,50412.0,10.42.0.49,52432.0,TCP,54,"50412 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0162 164.93.207.125 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client0 TSecr=0 SACK_PERM, cache flush 145.41.124"
10.42.0.49,61386.0,54.216.1.110,443.0,TLSv1.2,539,Application Data.north-america.pool.ntp.org.amazon.pool.ntp.org A 149.56.19.163 A 192.253.103.108 A 188.63.52.50 A 194.208.105.155 179.109.119.210
10.42.0.13,50983.0,10.42.0.49,52432.0,TCP,54,"50983 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 TCP Retransmission], cache flush 10.42.0.49 Port: 52432.0 Protocol: TCP Length: 54 Info: 50983 > 52432 [FIN, ACK] Seq=496 Ack=1781 Win=65535"
10.42.0.13,50326.0,10.42.0.49,52432.0,TCP,54,"50326 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=06516469197 Len=016262735 Len=0-TCP Retransmission], cache flush 10.42.0.49=1346=49119681057=17269"
10.42.0.13,61895.0,10.42.0.49,52432.0,TCP,54,61895 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=01=163 221.139.200.41123.107.195.139 A 147.202.172.137 A 172.202.190.197172.190.
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug.local TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3964, ""QU"" question SRV 0 0 52432 Meross"
10.42.0.28,55990.0,52.212.130.239,443.0,TCP,54,55990 > 443 [ACK] Seq=27786 Ack=25204 Win=2023 Len=01180 [TCP PDU reassembled in 1033]]]]]]]] 10876 > 443 [ACK] Seq=15133 Ack=13455 Win=2230 Len=0]]]]
10.42.0.49,52432.0,10.42.0.13,61991.0,HTTP,1096,"Continuation.north-america.pool.ntp.orgb353.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0 17269, cache flush 50554.0 Protocol: TCP Length: 54 Info: 52432 > 50554"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3962 MSS210-9f39._hap._tcp.local SRV"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug.local TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3964 TSval=2521400897 TSecr=0 S"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,61859.0,TCP,54,52432 > 61859 [ACK] Seq=1 Ack=163 Win=5678 Len=02163221.164.196.27 Ack=182.71.126.102 A 146.26.193.102 A 185.25.140.1246961.123.168.24
10.42.0.28,80.0,10.42.0.13,57231.0,TCP,54,"80 > 57231 [ACK] Seq=1 Ack=483 Win=2438 Len=0102 [TCP PDU reassembled in 10374], cache flush 10.42.0.13 Destination Port: 51342.0 Protocol: TCP Length: 54 Info: 80 > 51342 [ACK] Seq=1 Ack=514 Win=2407 Len=01"
10.42.0.49,52432.0,10.42.0.13,59475.0,TCP,54,"[TCP Keep-Alive ACK] 52432 > 59475 [ACK] Seq=1781 Ack=496 Win=5345 Len=061160=62765.0111277 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=0211=163], cache flush 12"
10.42.0.13,51355.0,10.42.0.28,80.0,TCP,54,"51355 > 80 [ACK] Seq=514 Ack=104 Win=65535 Len=0 [TCP Keep-Alive ACK]62855 > 80 [ACK] Seq=626 Ack=1 Win=65535 Len=0 [TCP PDU reassembled in 3075] 17285]3562 Len=02],], cache flush"
10.42.0.13,50342.0,10.42.0.28,80.0,TCP,54,"50342 > 80 [ACK] Seq=483 Ack=552 Win=65535 Len=01 [TCP Dup ACK 30686#1]31499 > 85.61.187.39 Ack=1 Win=65535 Len=023 TCP PDU reassembled in 49079], ACK],Alive ACK] 31684 >"
10.42.0.49,52432.0,10.42.0.13,62481.0,TCP,54,52432 > 62481 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]55061169210.0 Protocol: HTTP Length: 491 Info: Continuation69b67:1108567326 TSecr=0 SACK_PERM1192527292 TSecr=
10.42.0.49,52432.0,10.42.0.13,61969.0,TCP,54,"[TCP Keep-Alive ACK] 52432 > 61969 [ACK] Seq=1781 Ack=496 Win=5345 Len=0161110617 Ack=172949 Win=4589 Len=0245TCP PDU reassembled in 50418], 10.42.0.496 Info: 52432 >"
10.42.0.13,51474.0,10.42.0.28,80.0,TCP,54,"51474 > 80 [ACK] Seq=515 Ack=1289 Win=65535 Len=01460 [TCP PDU reassembled in 47776],152028]b1194718808 TSecr=0 SACK_PERM 168.119.211.223102.189.211.223,"
10.42.0.49,52432.0,10.42.0.13,62726.0,TCP,54,"52432 > 62726 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0162751731.1254914b19 TSecr=0 SACK_PERM914570167 TSecr=0 SACK_PERM1167.119.148.125168"
10.42.0.49,52432.0,10.42.0.13,50509.0,TCP,54,"52432 > 50509 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0163TCP-TCP Retransmission], cache flush 1726812997 TSecr=0 SACK_PERM491 Ack=1781 Win=5344 Len=0172677456"
10.42.0.13,51351.0,10.42.0.28,80.0,TCP,54,"51351 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [TCP Keep-Alive ACK]62828 > 173 [ACK] Seq=626 Ack=1 Win=2920 Len=0 [TCP PDU reassembled in 34705],62370 Len=029TCP PDU reassembled in 30019]62"
10.42.0.49,52432.0,10.42.0.13,62482.0,TCP,54,"52432 > 62482 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK]55472 Ack=15300 Win=5840 Len=0146064708 Len=0, cache flush 109620 > 64702 [ACK] Seq=1781 Ack=49"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT response QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3964, ""QU"" question SRV 0"
10.42.0.49,52432.0,10.42.0.13,59487.0,HTTP,1096,Continuation1726810354 HTTP/1.1 (application/pairing+tlv8))))tp.aliyun.com)1490 Info: Continuation)) (application/pairing+tlv8)) (application/pairing+tlv8)))))))) TPLink_b3:9b:91=17268
10.42.0.13,50760.0,10.42.0.49,52432.0,TCP,54,50760 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=01 Ack=163 Win=65535 Len=021160 WS=64 TSval=3677830716 TSecr=0 SACK_PERM TSecr=0 SACK_PERM TSecr=0 SACK_PERM TSecr=0 S
10.42.0.28,55988.0,34.241.185.170,443.0,TLSv1.2,123,Application Data Application Data Application Data Application Data
10.42.0.13,50956.0,10.42.0.28,80.0,TCP,54,"50956 > 80 [ACK] Seq=482 Ack=102 Win=65535 Len=01 [TCP Dup ACK 13291#1] 31436 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=01], 10.42.0.49 Ack=1346 Win=65535 Len=0b11"
10.42.0.13,51470.0,10.42.0.28,80.0,TCP,54,"51470 > 80 [ACK] Seq=515 Ack=104 Win=65535 Len=01.TCP Keep-Alive ACK]50489 Ack=167 Win=65535 Len=01.TCP PDU reassembled in 47925], 105.138.140.401240],ACK],ACK],Alive AC"
10.42.0.13,50628.0,10.42.0.49,52432.0,TCP,54,50628 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=01 Ack=163 Win=65535 Len=021160 WS=64 TSval=2817455936 TSecr=0 SACK_PERM1860772393 TSecr=0 SACK_PERM712 TSecr=0
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT SRV 0 0 52432 Meross_Smart_Plug.local A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39"
10.42.0.13,59652.0,10.42.0.28,80.0,TCP,54,"59652 > 80 [ACK] Seq=483 Ack=552 Win=65535 Len=01 Length: 156 Info: 59652 > 85535 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=102 [TCP PDU reassembled in 28852], cache flush 103.146.162.152 A 17"
10.42.0.49,52432.0,10.42.0.13,50406.0,TCP,54,52432 > 50406 [ACK] Seq=1781 Ack=497 Win=5344 Len=01626087.112.130.239 Destination Port: 443.0 Protocol: TCP Length: 54 Info: 52432 > 443 [ACK] Seq=14873 Ack=12208 Win=2023 Len=0
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=119187 Ack=74169 Win=5111 Len=01180 [TCP PDU reassembled in 25615]]]]]]] 107.140.190.193.elb195], cache flush 0.north-america.pool.ntp.org A 173.1"
10.42.0.13,59831.0,10.42.0.28,80.0,TCP,54,59831 > 80 [ACK] Seq=482 Ack=102 Win=65535 Len=01 [TCP Dup ACK 20021#1] 59831 > 80 [ACK] Seq=483 Ack=1 Win=65535 Len=01=1990240109 TSecr=0 SACK_PERM 199.81.71.200 Dest
10.42.0.13,51349.0,10.42.0.28,80.0,TCP,54,"51349 > 80 [ACK] Seq=514 Ack=104 Win=65535 Len=01 [TCP Keep-Alive ACK]62811 > 10.42.0.28] Seq=627 Ack=167 Win=2920 Len=0], cache flush 10.42.0.140]]]103], cache flush 1"
10.42.0.49,52432.0,10.42.0.13,50604.0,HTTP,1096,"Continuation (sol, ovr) is at 74 Info: [TCP Retransmission] 50604 > 52432 [PSH, ACK] Seq=163 Ack=221 Win=65535 Len=10427174279691 Len=104270255168.61.73.20041123.104.1"
10.42.0.13,51074.0,10.42.0.28,80.0,TCP,54,51074 > 80 [ACK] Seq=482 Ack=102 Win=65535 Len=0134 [TCP Dup ACK 13970#1] 199.81.71.200 Destination Port: 443.0 Protocol: TLSv1.2 Length: 123 Info: Application Data] Application Data] Application Data
10.42.0.49,52432.0,10.42.0.13,61944.0,TCP,54,"52432 > 61944 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632191919 TSecr=1269447235 TSecr=221164,1641691990 Len=0291=491470247467.127."
10.42.0.13,50531.0,10.42.0.49,52432.0,TCP,54,50531 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163ad2219065291 TSecr=0 SACK_PERM172625 Len=01160=62362 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len
10.42.0.13,61878.0,10.42.0.49,52432.0,TCP,54,"61878 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0, flush 30428.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0 [TCP Retransmission], cache flush 1346=4910"
10.42.0.49,52432.0,10.42.0.13,50559.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8))-euw1-device-cloudgateway.iot.i.tplinknbu.com)-Order-Orderet], cache flush 10.42.0.49 Destination Port: 52432.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1 Ack=163 Win=567"
10.42.0.49,52432.0,10.42.0.13,59769.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 0.north-america.pool.ntp.org), cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NSEC, cache flush Meross_Smart_Plug.local, cache flush"
10.42.0.49,52432.0,10.42.0.13,50552.0,HTTP,135,HTTP/1.1 200 OK (application/pairing+tlv8) 1.north-america.pool.ntp.org A 172.50.190.192 A 192.200.19.117 A 194.90.191.104 A 172.10.190.193 Port: 123.0 Protocol: NTP Length: 90 Info: NTP
10.42.0.13,5353.0,10.42.0.49,5353.0,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question, cache flush 0.north-america.pool.ntp.org, cache flush 10."
10.42.0.49,52432.0,10.42.0.13,50576.0,TCP,54,52432 > 50576 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632=221164.193.200.12374168.64.158.73104.167.222.13997.125.155.40991
10.42.0.49,52432.0,10.42.0.13,50751.0,TCP,54,"52432 > 50751 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK],ACK]172602 Ack=49604 Win=5344 Len=01160201614 TSecr=0 SACK_PERM,54210 Len=0181=16"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50757.0,TCP,54,"52432 > 50757 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=016217260 Len=0172625 Len=0,-TCP Retransmission]1726254790 TSecr=0 SACK_PERM17262547110760"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,52432.0,10.42.0.13,50588.0,HTTP,274,"HTTP/1.1 200 OK (application/pairing+tlv8) response 163.107.6.88 Source Port: 123.0 Destination: 10.42.0.49 Destination Port: 61380.0 Protocol: NTP Length: 90 Info: NTP Version 4, server), server Hello10-9f39._hap._tcp.local, ""QU"" question TXT MSS21"
10.42.0.13,50756.0,10.42.0.49,52432.0,TCP,54,"50756 > 52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=016341468 > 52432 [PSH, ACK] Seq=1 Ack=163 Win=5678 Len=01163127.235.140.90192.200.190.172 Destination"
10.42.0.13,50961.0,10.42.0.49,80.0,TCP,54,"50961 > 80 [ACK] Seq=589 Ack=71 Win=65535 Len=07 [TCP PDU reassembled in 13469], cache flush 10.42.0.28 Destination Port: 80.0 Protocol: TCP Length: 54 Info: 50961 > 80 [ACK] Seq=482 Ack=199 Win=65535 Len=0 [TCP"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug.local TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3964 TSval=1957330032 TSecr=0 S"
10.42.0.13,51366.0,10.42.0.28,80.0,TCP,54,51366 > 80 [ACK] Seq=514 Ack=104 Win=65535 Len=01 [TCP Keep-Alive ACK]62834 > 80 [ACK] Seq=515 Ack=1 Win=65535 Len=0 [TCP PDU reassembled in 34675]06851514b]62834 > 80 [ACK] Seq=51
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=20628 Ack=12910 Win=4589 Len=01460 [TCP PDU reassembled in 2395]]]]]]], cache flush 123.00550.0 Protocol: NTP Length: 90 Info: NTP Version 4, client]], cache flush 105.208"
10.42.0.13,50759.0,10.42.0.49,52432.0,TCP,54,"50759 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163],Alive], cache flush 106.108.0.49 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client90 Info: NTP Version 4, client].141"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT response QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response 0x0000"
10.42.0.49,52432.0,10.42.0.13,62031.0,TCP,54,"52432 > 62031 [ACK] Seq=1781 Ack=497 Win=5344 Len=0162,r)1016567315 TSecr=0 SACK_PERM TPLink_b3:9b:91=1160 Win=5646 Len=03=TCP Retransmission],af:15"
10.42.0.13,5353.0,10.42.0.49,5353.0,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question, cache flush 0.north-america.pool.ntp.org, cache flush 10."
10.42.0.49,61389.0,54.216.1.110,443.0,TCP,54,"61389 > 443 [ACK] Seq=104697 Ack=63284 Win=5702 Len=0], cache flush 0.north-america.pool.ntp.org]], cache flush 0.north-america.pool.ntp.org Ack=68107 Win=5840 Len=011801885, cache flush Meross"
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=127472 Ack=79804 Win=5042 Len=0], cache flush 192554 Ack=119028 Win=5702 Len=0], cache flush 192686 Ack=120718 Win=4520 Len=00, cache flush 19"
10.42.0.13,59827.0,10.42.0.49,52432.0,TCP,54,59827 > 52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=01726112160 TSecr=0 SACK_PERM 1726391916 TSecr=0 SACK_PERM172632 Win=65535 Len=01160 WS=64 TSval=2569464
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,61388.0,54.216.1.110,443.0,TCP,54,"61388 > 443 [ACK] Seq=159952 Ack=99660 Win=5702 Len=0, cache flush 10.42.0.28 Destination Port: 80.0 Protocol: TCP Length: 54 Info: 61380 > 80 [ACK] Seq=1 Ack=1 Win=5840 Len=0 [TCP PDU reassembled in"
10.42.0.13,50899.0,10.42.0.49,52432.0,TCP,54,"50899 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 [TCP Retransmission], cache flush 10.42.0.49]1726112799 TSecr=0 SACK_PERM71262.139.104.16466.72164 Destination Port:"
10.42.0.13,62609.0,10.42.0.49,52432.0,TCP,54,"62609 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0216 [TCP Keep-Alive],62925 Len=02163TCP Keep-Alive],ACK],ACK], Keep-Alive],ACK]1531 Ack=2706 Win=5633 Len=02=1386"
