Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.13,50724.0,10.42.0.49,52432.0,TCP,54,"50724 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 1726 [TCP Retransmission]], cache flush 1344=49738 Len=0211=163=221414240774268724571272741=75"
10.42.0.49,52432.0,10.42.0.13,50564.0,TCP,54,"52432 > 50564 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05472 Ack=30269 Win=5673 Len=09472TCP PDU reassembled in 6178], cache flush 49.13.172.47, cache flush172681"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50519.0,TCP,54,52432 > 50519 [ACK] Seq=1781 Ack=497 Win=5344 Len=0221TCP Retransmission]1726812512 TSecr=0 SACK_PERM712757547 TSecr=0 SACK_PERM1.amazonaws.com71217.12540.10426
10.42.0.13,59471.0,10.42.0.49,52432.0,TCP,54,"59471 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 [TCP Retransmission]]],491 Info: Continuation]163 Ack=221 Win=65535 Len=01.1641391194894=PSH, ACK]71711240=4"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50518.0,TCP,54,52432 > 50518 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Retransmission]1632191904 TSecr=125138 Len=01460112301=1054188240215.52.164.139102.101.187.49
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50594.0,TCP,54,"52432 > 50594 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK],ACK]17260 Len=01231=496 Ack=1781 Win=65535 Len=0,, cache flush 62.182.130.239 A 172.159."
10.42.0.49,52432.0,10.42.0.13,62018.0,TCP,54,"52432 > 62018 [ACK] Seq=1 Ack=163 Win=5678 Len=062012 [ACK]163202 Ack=102060 Win=5840 Len=0, flush 10.42.0.13 Destination Port: 59489.0 Protocol: TCP Length: 54 Info: 52432 > 59489 [ACK"
10.42.0.13,50342.0,10.42.0.28,80.0,TCP,54,"50342 > 80 [ACK] Seq=483 Ack=199 Win=65535 Len=01 [TCP PDU reassembled in 30650], cache flush 104.167.124.102 Ack=199 Win=65535 Len=02ba], cache flush 10.42.0.139 A 142.4.192.253"
10.42.0.49,52432.0,10.42.0.13,59692.0,TCP,54,"52432 > 59692 [ACK] Seq=1781 Ack=497 Win=5344 Len=0221TCP Retransmission]17269 Len=0,,,,1.amazonaws.com74968177712771054b7477752665110-1"
10.42.0.49,52432.0,10.42.0.13,50562.0,HTTP,1096,Continuation.amazonaws.com 10.42.0.491 Info: Continuation.amazonaws.com 34.241.185.170 A 34.243.103.189 A 52.212.130.239 A 192.53.103.108107.39.16.110107.108.
10.42.0.13,50706.0,10.42.0.49,52432.0,TCP,54,"50706 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0216 [TCP Retransmission]], Retransmission]]]163 Ack=221 Win=65535 Len=0414=163102781 Len=07762369PSH, ACK]4"
10.42.0.13,59475.0,10.42.0.49,52432.0,TCP,54,"59475 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=016342755 > 52432 [PSH, ACK] Seq=414 Ack=302 Win=65535 Len=0221TCP Keep-Alive],Alive],ACK],ACK],5496 Ack=1"
10.42.0.49,52432.0,10.42.0.13,50509.0,HTTP,1096,Continuationb09912021 TSecr=0 SACK_PERM1196568021 HTTP/1.1 200 OK (application/pairing+tlv8))) (application/pairing+tlv8)) (SNI=euw1-device-cloudgateway.iot.i.tplinknbu.com))))) RaspberryPiF_cc:04
10.42.0.49,52432.0,10.42.0.13,61814.0,HTTP,1096,"Continuation (sol, ovr) is at 45.61.187.39 123.146.193.20017260.0 Protocol: TCP Length: 54 Info: 52432 > 61804 [ACK] Seq=1 Ack=163 Win=5678 Len=0 192f31 229.146.193"
10.42.0.49,52432.0,10.42.0.13,50594.0,TCP,54,"52432 > 50594 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05472 Ack=221.164.196.252 Ack=1 Win=5840 Len=00, response 0x1978dde4, ACK] Ack=164 Win=5677 Len"
10.42.0.13,51468.0,10.42.0.28,80.0,TCP,54,51468 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [TCP Keep-Alive ACK]62768 > 80 [ACK] Seq=515 Ack=1 Win=65535 Len=01]62760 > 80 [ACK] Seq=483 Ack=1 Win=65535 Len=01]62360 > 80 [
10.42.0.13,50509.0,10.42.0.49,52432.0,TCP,54,"50509 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163TCP Keep-Alive] 496 Info:53432 > 52432 [ACK] Seq=1781 Ack=496 Win=1781 Len=02, flush, cache flush 0.north-america.pool.ntp.org Ack="
10.42.0.13,50404.0,10.42.0.49,52432.0,TCP,54,50404 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=01160 WS=64 TSval=2851437917 TSecr=0 SACK_PERM1320813332 TSecr=0 SACK_PERM TSecr=0 SACK_PERM TSecr=0 SACK_PERM
10.42.0.13,50490.0,10.42.0.49,52432.0,TCP,54,"50490 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163ACK],Alive],627 Ack=1781 Win=65535 Len=0214TCP PDU reassembled in 61126],62755.0 Protocol: TCP Length: 54 Info: 52432 > 52"
10.42.0.49,52432.0,10.42.0.13,50499.0,TCP,54,"52432 > 50499 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632, cache flush2211641665185 TSecr=201=1641245687240 TSecr=1971=497 Win=5344 Len=138181"
10.42.0.49,52432.0,10.42.0.13,62473.0,TCP,54,"52432 > 62473 [ACK] Seq=1781 Ack=497 Win=5344 Len=016260771726.107.127.235 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client, client (sol, ovr) is at 48:e1:e9:6e:9"
10.42.0.49,52432.0,10.42.0.13,61820.0,TCP,54,"52432 > 61820 [ACK] Seq=1781 Ack=497 Win=5344 Len=0161611299 Ack=804 Win=5633 Len=01,r)b1036=1440 Len=0, flush, flush 10.42.0.49 Ack=1781 Win="
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,62484.0,TCP,54,"52432 > 62484 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK]55472 Ack=153009 Win=5840 Len=0, ACK],Alive ACK],51728.0 Protocol: HTTP Length: 135 Info: HTTP/1.1 200 OK"
10.42.0.49,52432.0,10.42.0.13,50552.0,TCP,54,52432 > 50552 [ACK] Seq=1781 Ack=497 Win=5344 Len=0172TCP Retransmission]172696 Len=01116=12455 147.105.168.4614147266107911051147.110.99.119
10.42.0.49,52432.0,10.42.0.13,62466.0,TCP,54,"52432 > 62466 [ACK] Seq=1781 Ack=497 Win=5344 Len=01626077155.140.92.104 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client, client.0.1978dde4b1978503 TSecr=0"
10.42.0.49,52432.0,10.42.0.13,50550.0,TCP,54,52432 > 50550 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05061822960702b50819f397 93.101.189.195=1978dde4019 TSecr=0 SACK_PERM1 Ack=1816 Win
10.42.0.13,50522.0,10.42.0.49,52432.0,TCP,54,50522 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163TCP Retransmission] 491 Info: Continuation1534159302 TSecr=0 SACK_PERM7125147172632 [FIN
10.42.0.13,50550.0,10.42.0.49,52432.0,TCP,54,"50550 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163ad5, cache flush 1726.119.214.210 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client181638 146.202.19"
10.42.0.13,51470.0,10.42.0.28,80.0,TCP,54,"51470 > 80 [ACK] Seq=515 Ack=104 Win=65535 Len=01.TCP Keep-Alive ACK]60033462 TSecr=0 SACK_PERM9119489005 TSecr=0 SACK_PERM,ACK],ACK],ACK],ACK],5153015266b620 Len="
10.42.0.49,52432.0,10.42.0.13,62461.0,TCP,54,"52432 > 62461 [ACK] Seq=1 Ack=163 Win=5678 Len=021682=497 Win=5344 Len=0 1160=TCP Retransmission], cache flush 10.42.0.28, cache flush 1970254015 TSecr=0 SACK_PERM7171"
10.42.0.13,50425.0,10.42.0.49,52432.0,TCP,54,"50425 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163TCP Retransmission], cache flush 10.42.0.49 Port: 52432.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [FIN, ACK] Seq=496 Ack=1781 Win=65"
10.42.0.13,50416.0,10.42.0.49,52432.0,TCP,54,"50416 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 1726 [TCP Retransmission]], cache flush29126002401621649691924 TSecr=0 SACK_PERM7127246=1240014771712"
10.42.0.49,52432.0,10.42.0.13,50851.0,TCP,54,52432 > 50851 [ACK] Seq=1781 Ack=497 Win=5344 Len=01626087.112.130.239 Destination Port: 443.0 Protocol: TLSv1.2 Length: 123 Info: Application Data
10.42.0.49,52432.0,10.42.0.13,62472.0,TCP,54,"52432 > 62472 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK],ACK]1 Ack=163 Win=5678 Len=0119, ACK],Alive ACK],Alive ACK],ACK]146046 Ack=91892 Win=584"
10.42.0.49,52432.0,10.42.0.13,59819.0,TCP,54,"52432 > 59819 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632188182 TSecr=1269311125 TSecr=221=164197.252.109.19725229PSH, ACK]74215.155.2"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,52432.0,10.42.0.13,50559.0,TCP,54,52432 > 50559 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Retransmission]1632191900 TSecr=125438 Ack=77155 Win=65535 Len=094762362102774510 Len=01=168119
10.42.0.49,52432.0,10.42.0.13,50509.0,HTTP,1096,"Continuation.north-america.pool.ntp.orgb353.0 Protocol: TCP Length: 54 Info: 50509 > 52432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0214 [TCP PDU reassembled in 49101],67:157.155.25.64 Ack=1726 Win=5"
10.42.0.49,52432.0,10.42.0.13,62593.0,TCP,54,"52432 > 62593 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK]05472 Ack=15300.0 Protocol: HTTP Length: 135 Info: HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 10.42.0.28) 55989 >"
10.42.0.49,52432.0,10.42.0.13,62402.0,TCP,54,52432 > 62402 [ACK] Seq=1781 Ack=497 Win=5344 Len=01626087.112.130.239 Source Port: 443.0 Destination: 10.42.0.28 Destination Port: 58273.0 Protocol: TLSv1.2 Length: 123 Info: Application Data
10.42.0.49,52432.0,10.42.0.13,50514.0,TCP,54,52432 > 50514 [ACK] Seq=1 Ack=163 Win=5678 Len=01621631024012606 TSecr=0 SACK_PERM123.108.60.245 Source Port: 123.0 Destination: 10.42.0.49 Destination Port: 61380.0 Protocol: NTP Length:
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
