Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.13,50529.0,10.42.0.49,52432.0,TCP,54,50529 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163ad5 1096564815 TSecr=0 SACK_PERM 10.42.0.49 Ack=1781 Win=65535 Len=0 172652749 TSecr=0
10.42.0.49,52432.0,10.42.0.13,62013.0,TCP,54,"52432 > 62013 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK],ACK]119619 Ack=87938 Win=5678 Len=0,Alive ACK],Alive ACK],549680.0 Protocol: HTTP Length: 155 Info: HTTP/1.1"
10.42.0.49,52432.0,10.42.0.13,50514.0,TCP,54,"52432 > 50514 [ACK] Seq=1 Ack=163 Win=5678 Len=0110 [TCP Keep-Alive ACK]0051431 Ack=1096 Win=5643 Len=0,Alive ACK],ACK]051978190b.elb.eu-west=5643 Len=0"
10.42.0.49,52432.0,10.42.0.13,50559.0,TCP,54,"52432 > 50559 [ACK] Seq=1781 Ack=497 Win=5344 Len=0172TCP Retransmission], cache flush 1299197469 TSecr=0 SACK_PERM912480724973770.104.167.125.153.46.124 Destination Port"
10.42.0.49,52432.0,10.42.0.13,50559.0,TCP,54,52432 > 50559 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Retransmission]1632=221.164.99.1976.E.10966.1192418920 TSecr=0 SACK_PERM1 Win=5678 Len=01147=11981
10.42.0.49,52432.0,10.42.0.13,62763.0,TCP,54,"52432 > 62763 [ACK] Seq=1781 Ack=497 Win=5344 Len=0119662763466 TSecr=0 SACK_PERM, ACK]110611 Ack=214013 Win=5840 Len=02,TCP Keep-Alive ACK]0110611 [ACK]"
10.42.0.13,59488.0,10.42.0.49,52432.0,TCP,54,"59488 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0 1346=491 Info: Continuation 107.145.156.26 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client.TCP Spurious Retransmission] 59488 > 52"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50556.0,TCP,54,52432 > 50556 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Retransmission]1632191904 TSecr=125438 Ack=77155 Win=65535 Len=094762479=87.65.75.5516896781
10.42.0.49,52432.0,10.42.0.13,50529.0,TCP,54,"52432 > 50529 [ACK] Seq=1781 Ack=497 Win=5344 Len=0220 [TCP PDU reassembled in 49167],103], cache flush 123.150.40.123, cache flush 105.148.25.46, cache flush 123.146.193.200 A"
10.42.0.49,52432.0,10.42.0.13,50500.0,TCP,54,"52432 > 50500 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05472 Ack=30220.0 Protocol: HTTP Length: 1096 Info: Continuation62025 Len=1042TCP-TCP Retransmission],51.1105938624 HTTP/1"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
