Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,52432.0,10.42.0.13,61944.0,TCP,54,"52432 > 61944 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK],Alive ACK],ACK],ACK]61944 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=0,Alive ACK],Alive ACK],ACK]1"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,61870.0,TCP,54,"52432 > 61870 [ACK] Seq=1781 Ack=497 Win=5344 Len=0 [TCP Retransmission]1460=61472 [PSH, ACK]1246691974 TSecr=0 SACK_PERM141472.0 Protocol: TCP Length: 54 Info: 52432 > 61872 ["
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,62469.0,TCP,54,"52432 > 62469 [ACK] Seq=1 Ack=163 Win=5678 Len=021682=497 Win=5344 Len=0 1160=TCP Retransmission], cache flush 10.42.0.140, cache flush 99048.0 Protocol: TCP Length: 54 Info: 52432 > 6246"
10.42.0.49,52432.0,10.42.0.13,62504.0,TCP,54,"52432 > 62504 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]1251 Ack=2606 Win=5646 Len=01160=TCP PDU reassembled in 49081],567:055TCP Retransmission],5110-0.11"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,61823.0,TCP,54,52432 > 61823 [ACK] Seq=1 Ack=163 Win=5678 Len=061=1781=497 Win=5344 Len=0 1.north-america.pool.ntp.org A 149.56.19.163 A 192.50.19.117 A 172.172.172.172
10.42.0.49,52432.0,10.42.0.13,61969.0,TCP,54,"52432 > 61969 [ACK] Seq=1781 Ack=497 Win=5344 Len=0161966 [TCP Retransmission], cache flush 0.north-america.pool.ntp.org 54.170.92.104 Source Port: 123.0 Destination: 10.42.0.49 Destination Port: 613"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.13,50751.0,10.42.0.49,52432.0,TCP,54,"50751 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 16346882.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0 [TCP Retransmission]]],-PSH"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,59697.0,TCP,54,"52432 > 59697 [ACK] Seq=1781 Ack=497 Win=5344 Len=016961114 > 52432 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460=64 TSval=2554865861 TSecr=0 SACK_PERM0 17"
10.42.0.13,50763.0,10.42.0.49,52432.0,TCP,54,50763 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=01160 WS=64 TSval=1549065996 TSecr=0 SACK_PERM 30229.0.29127.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1 Ack
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug.local TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3964, ""QU"" question SRV 0 0 52432 Meross"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,61836.0,TCP,54,"52432 > 61836 [ACK] Seq=1 Ack=163 Win=5678 Len=061=1781=497 Win=5344 Len=01611269027140 TSecr=0 SACK_PERM, cache flush 1096007235 TSecr=0 SACK_PERM163 Ack="
10.42.0.49,52432.0,10.42.0.13,62481.0,TCP,54,"52432 > 62481 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK],ACK]1 Ack=163 Win=5678 Len=011962, ACK],Alive ACK], cache flush 10.42.0.49091.TCP Keep-Alive ACK]11"
10.42.0.13,51470.0,10.42.0.28,80.0,TCP,54,"51470 > 80 [ACK] Seq=515 Ack=104 Win=65535 Len=01.TCP Keep-Alive ACK]60460 > 85.61.76.245 Ack=1 Win=65535 Len=01, flush 99.81.71.200 Ack=483 Win=2438 Len=0 TCP PD"
10.42.0.49,52432.0,10.42.0.13,50498.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8)), cache flush 10.42.0.13906), cache flush 10.42.0.28 Destination Port: 80.0 Protocol: TCP Length: 54 Info: 52432 > 80 [ACK] Seq=482 Ack=103 Win=65535 Len=01b3 [TCP PDU"
10.42.0.13,50547.0,10.42.0.49,52432.0,TCP,54,"50547 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163ad22190], cache flush 147.241.116.193 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client1920f19015#1] 5054"
