Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.28,80.0,10.42.0.13,51482.0,TCP,54,"80 > 51482 [ACK] Seq=1 Ack=515 Win=2406 Len=0062167112860 Len=0162836ACK]627 Ack=516 Win=2405 Len=02 [TCP PDU reassembled in 47883],62712.0 Protocol: TCP Length: 54 Info: 51482"
10.42.0.13,50596.0,10.42.0.49,52432.0,TCP,54,50596 > 52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0163TCP Keep-Alive] 49535 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=0621=163=49.119.148.200=172691 Len=0
10.42.0.49,52432.0,10.42.0.13,50752.0,TCP,54,"52432 > 50752 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]119619 Len=0,64411 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=001726118999 TSecr=0 SACK_"
10.42.0.13,62604.0,10.42.0.49,52432.0,TCP,54,"62604 > 52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=01160 WS=64 TSval=2383367075 TSecr=0 SACK_PERM TSecr=0 SACK_PERM 172655 Len=01116 [TCP Retransmission], cache flush 139452399"
10.42.0.49,52432.0,10.42.0.13,61824.0,TCP,54,"52432 > 61824 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK],ACK]1 Ack=164 Win=5677 Len=0699=440=1931 Len=0TCP PDU reassembled in 50993],99119786 HTTP/1.1"
10.42.0.49,61388.0,54.216.1.110,443.0,TLSv1.2,555,"Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data Application Data, Application Data, Application Data, Application Data"
10.42.0.13,50752.0,10.42.0.49,52432.0,TCP,54,"50752 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0216 [TCP Keep-Alive]],62362]]]]]] 52432 > 52432 [ACK] Seq=1781 Ack=496 Win=1346 Len=0,Alive],62369 >"
10.42.0.49,52432.0,10.42.0.13,62726.0,HTTP,274,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 10.42.0.13 Destination Port: 50813.0 Protocol: HTTP Length: 1096 Info: Continuation) (application/pairing+tlv8)1967763018 HTTP/1.1 200 OK (application/pairing+tlv8))) (application/pairing+"
10.42.0.49,52432.0,10.42.0.13,62485.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8))-Order-Orderet], Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application Datab39119193 HTTP"
10.42.0.49,52432.0,10.42.0.13,50568.0,TCP,54,52432 > 50568 [ACK] Seq=1781 Ack=497 Win=5344 Len=0172TCP Retransmission]172691 Len=0461346=491 Info: Continuation1726912671742681397172698 Len=01147
