Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.49,52432.0,10.42.0.13,50555.0,TCP,54,"52432 > 50555 [ACK] Seq=1781 Ack=497 Win=5344 Len=0172TCP PDU reassembled in 62917] 104.168.144.56624 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client96 Len=0 response 0x"
10.42.0.49,52432.0,10.42.0.13,62488.0,TCP,54,"52432 > 62488 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]163221.164.126.224 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4, client83110.10.0.401925194791954"
10.42.0.49,52432.0,10.42.0.13,50512.0,TCP,54,"52432 > 50512 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]056781056 TSecr=0 SACK_PERM1726112990 HTTP/1.1 200 OK (application/pairing+tlv8),Alive ACK] (ACK]1 Ack=496 Win"
10.42.0.49,52432.0,10.42.0.13,50756.0,TCP,54,"52432 > 50756 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]116043 Ack=82695 Win=5840 Len=0947015426 TSecr=0 SACK_PERM, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1"
10.42.0.49,52432.0,10.42.0.13,50526.0,TCP,54,52432 > 50526 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Retransmission]1632=221164.193.200.123 Destination Port: 123.0 Protocol: NTP Length: 90 Info: NTP Version 4410540110-197.252029 Win=570
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NS"
10.42.0.49,52432.0,10.42.0.13,50576.0,TCP,54,52432 > 50576 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632188220 TSecr=125432 Ack=77141 Win=5840 Len=02216441468.0712511652411100200
10.42.0.49,52432.0,10.42.0.13,61974.0,TCP,54,"52432 > 61974 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Keep-Alive ACK],Alive ACK],ACK]172681 Ack=29096 [ACK]440=1589 Ack=496 Win=5345 Len=0221TCP PDU reassembled in 49851]"
10.42.0.13,50505.0,10.42.0.49,52432.0,TCP,54,50505 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163TCP Keep-Alive] 496 Info:48156 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=021649=1726 Len=0TCP Retransmission]
10.42.0.49,52432.0,10.42.0.13,50514.0,HTTP,1096,"Continuationb111633347 TSecr=0 SACK_PERM110-9f39._hap._tcp.local, ""QU"" question116059 A 29.134.236.52 A 192.53.109.1081.71.200.40123.107.102.16123.107.1"
10.42.0.13,50555.0,10.42.0.49,52432.0,TCP,54,"50555 > 52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0163TCP Keep-Alive] 49555 > 52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=062, flush 62369 > 52432 [ACK] Seq=496 Ack=1781"
10.42.0.49,52432.0,10.42.0.13,50533.0,TCP,54,"52432 > 50533 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05472 Ack=30550 Win=5387 Len=0146064 TSval=2553028136 TSecr=0 SACK_PERM, ACK]146069 Ack=918"
10.42.0.49,52432.0,10.42.0.13,62596.0,TCP,54,"52432 > 62596 [ACK] Seq=1 Ack=163 Win=5678 Len=01108 [TCP Retransmission],Alive ACK]490346]1510625947 [ACK]46042.01196691190 TSecr=0 SACK_PERM414146046 Len=0"
