Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.49,52432.0,10.42.0.13,62461.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 10.42.0.13 Destination Port: 59627.0 Protocol: TCP Length: 54 Info: 52432 > 59627 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=062TCP Retransmission]16211962"
10.42.0.13,50341.0,10.42.0.28,80.0,TCP,54,"50341 > 80 [FIN, ACK] Seq=483 Ack=199 Win=65535 Len=0 [TCP PDU reassembled in 30643], cache flush 104.167.128.195 Ack=199 Win=65535 Len=02, cache flush], cache flush 185.155.145.46 A 192."
10.42.0.28,55988.0,34.241.185.170,443.0,TLSv1.2,123,"Application Data, Application Data. Application Data"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT response QU"" question TXT A 1.north-america.pool.ntp.org A 174.93.207.12 A 194.70.92.104 A"
10.42.0.13,50529.0,10.42.0.49,52432.0,TCP,54,50529 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163ad22198] 62552.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0221TCP Retransmission]
10.42.0.28,58272.0,54.170.92.104,443.0,TCP,54,"58272 > 443 [ACK] Seq=156994 Ack=77486 Win=2920 Len=00]], cache flush 123011 Ack=51730 Win=2575 Len=0], cache flush 108840 Ack=48163 Win=1954 Len=0TCP PDU reassemb"
10.42.0.49,52432.0,10.42.0.13,62383.0,HTTP,491,Continuation fe80::4ae1:e9ff:fe6e:9f3962383.0 Protocol: TCP Length: 54 Info: 52432 > 62383 [ACK] Seq=1 Ack=163 Win=5678 Len=062=1562=110601726.elb.eu-west=5678 Len=0 144
10.42.0.49,52432.0,10.42.0.13,62718.0,TCP,54,52432 > 62718 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]1632191895 TSecr=0 SACK_PERMF181=16446824f45=1255918820 HTTP/1.1 200 OK (application/pairing+tlv8
10.42.0.49,52432.0,10.42.0.13,62461.0,HTTP,135,HTTP/1.1 200 OK (application/pairing+tlv8))) (application/pairing+tlv8)1.amazonaws.com))) 10.42.0.49 Port: 52432.0 Protocol: TCP Length: 54 Info: 52432 > 52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0
10.42.0.49,61388.0,54.216.1.110,443.0,TCP,54,"61388 > 443 [ACK] Seq=109262 Ack=68540 Win=5840 Len=0, cache flush 107060 Win=5111 Len=0, cache flush 104791 Ack=66191 Win=4520 Len=0, cache flush 107060 Win=5702 Len=0"
10.42.0.13,51708.0,10.42.0.28,80.0,TCP,54,"51708 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0262TCP Dup ACK 50420#1] 51708 > 80 [ACK] Seq=483 Ack=1 Win=65535 Len=01=1 Win=65535 Len=01-TCP PDU reassembled in 50402], ACK]13"
10.42.0.28,80.0,10.42.0.13,51451.0,TCP,54,"80 > 51451 [ACK] Seq=1 Ack=483 Win=2438 Len=0162,TCP Keep-Alive], cache flush 10.42.0.13 Destination Port: 51503.0 Protocol: TCP Length: 54 Info: 80 > 51451 [ACK] Seq=0 Ack=483 Win=2438 Len=01,b627"
10.42.0.13,51457.0,10.42.0.28,80.0,TCP,54,"51457 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [TCP Keep-Alive ACK]62765 > 80 [ACK] Seq=515 Ack=1 Win=65535 Len=0162369=62761 Len=0, flush], cache flush 10.42.0.28cf Ack=103 Win=65"
10.42.0.49,52432.0,10.42.0.13,50597.0,TCP,54,"52432 > 50597 [ACK] Seq=1 Ack=163 Win=5678 Len=016562163 Ack=221 Win=65535 Len=0164TCP Keep-Alive ACK],55478801570163386b625=58164788 Len=0181=1"
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,291,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NSEC, cache flush Meross_Smart_Plug.local, cache flush Meross"
10.42.0.49,52432.0,10.42.0.13,50582.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8)-application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv8), Application/pairing+tlv"
