Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.13,50507.0,10.42.0.49,52432.0,TCP,54,"50507 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0116 [TCP Retransmission]], Retransmission], cache flush 1344079195 TSecr=0 SACK_PERM119628.119650.48145=172654"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640 response  MSS210-9f39._hap._tcp"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50545.0,TCP,54,"52432 > 50545 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]054781542 TSecr=0 SACK_PERM1238193865 HTTP/1.1 200 OK (application/pairing+tlv8), ACK],491 Ack=1781 Win=6"
10.42.0.49,52432.0,10.42.0.13,62476.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 0.north-america.pool.ntp.org A 142.4.192.253 A 208.67.72.50 A 172.108.0.197 A 172.208.196.28 A 172.10.190.126107.1"
10.42.0.49,52432.0,10.42.0.13,61814.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 0.north-america.pool.ntp.org A 192.53.103.108 A 188.63.52.50 A 172.108.200.179 A 172.109.200.19, cache flush 192.53.103.108"
10.42.0.49,52432.0,10.42.0.13,50528.0,TCP,54,"52432 > 50528 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]05472 Ack=30220.0 Protocol: HTTP Length: 1096 Info: Continuation62836 Ack=104082 Win=5840 Len=01,119259 Ack=84"
10.42.0.49,52432.0,10.42.0.13,61824.0,TCP,54,52432 > 61824 [ACK] Seq=1 Ack=163 Win=5678 Len=061601 Ack=163 Win=5678 Len=0 1.amazonaws.com 10960.0 Protocol: TCP Length: 54 Info: 52432 > 61824 [ACK] Seq=1 Ack=163 Win=5678 Len=0
10.42.0.49,52432.0,10.42.0.13,62402.0,TCP,54,"52432 > 62402 [ACK] Seq=1781 Ack=497 Win=5344 Len=0162601726772TCP Retransmission], cache flush 1726987307 TSecr=0 SACK_PERM1649665197 TSecr=0 SACK_PERM1.amazon"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,61814.0,HTTP,135,HTTP/1.1 200 OK (application/pairing+tlv8))1726112720 HTTP/1.1 200 OK (application/pairing+tlv8)) (application/pairing+tlv8))) (application/pairing+tlv8)))))))))))))) (application/pairing+t
10.42.0.49,52432.0,10.42.0.13,62483.0,TCP,54,"52432 > 62483 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission], cache flush 10.42.0.28240.0 Protocol: TCP Length: 54 Info: 52432 > 62483 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=011"
10.42.0.49,52432.0,10.42.0.13,50852.0,TCP,54,"52432 > 50852 [ACK] Seq=1 Ack=163 Win=5678 Len=062163 Ack=498 Win=5343 Len=0 10860 > 52432 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460=64 TSval=378575547"
10.42.0.49,52432.0,10.42.0.13,62834.0,TCP,54,52432 > 62834 [ACK] Seq=1781 Ack=497 Win=5344 Len=0162834 > 172832 [ACK] Seq=497 Ack=1782 Win=65535 Len=0 1726197334 TSecr=0 SACK_PERM172632 Meross_Smart_Plug
10.42.0.49,52432.0,10.42.0.13,62724.0,TCP,54,52432 > 62724 [ACK] Seq=1781 Ack=497 Win=5344 Len=01627=1726 Win=5646 Len=01722TCP Keep-Alive ACK]1160=62712 [ACK]60141014600953 TSecr=0 SACK_PERM
10.42.0.13,51453.0,10.42.0.28,80.0,TCP,54,"51453 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0 [TCP Keep-Alive ACK]62763 > 80 [ACK] Seq=627 Ack=1 Win=65535 Len=0260TCP PDU reassembled in 47327],62763.ACK], ACK],51526 Ack=1606 Win="
10.42.0.13,50762.0,10.42.0.49,52432.0,TCP,54,50762 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=01160 WS=64 TSval=1338571475 TSecr=0 SACK_PERM1193534703 TSecr=0 SACK_PERM TSecr=0 SACK_PERM 134653 > 5243
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.13,59471.0,10.42.0.49,52432.0,TCP,54,59471 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 162159219 Len=02 1621592164795 TSecr=0 SACK_PERM 145.91.144.4665535 Len=0b165=1
10.42.0.49,52432.0,10.42.0.13,50421.0,TCP,54,"52432 > 50421 [ACK] Seq=1781 Ack=497 Win=5344 Len=016260721726212975 TSecr=0 SACK_PERM, cache flush 1726 Win=5646 Len=0, cache flush 109668.1346087619 TSecr=0"
10.42.0.49,52432.0,10.42.0.13,59692.0,TCP,54,52432 > 59692 [ACK] Seq=1781 Ack=497 Win=5344 Len=0221TCP Retransmission]172277 Len=01.16911981147=1346=491 Info: Continuation1722810106=1726547905 TSecr=0 S
