Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.13,50596.0,10.42.0.49,52432.0,TCP,54,"50596 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0162TCP Retransmission],f39702560252299 Len=02=1726742=110040 Len=04141726647400 TSecr=0 SACK"
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NS"
10.42.0.49,52432.0,10.42.0.13,50394.0,TCP,54,"52432 > 50394 [ACK] Seq=1781 Ack=497 Win=5344 Len=0162, cache flush 1725 Win=65535 Len=0, cache flush 123.150.41.123.amazon.pool.ntp.org A 199.81.71.200 A 161"
10.42.0.28,55990.0,52.212.130.239,443.0,TLSv1.2,123,Application Data
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.13,50341.0,10.42.0.28,80.0,TCP,54,"50341 > 80 [FIN, ACK] Seq=483 Ack=199 Win=65535 Len=0 [TCP PDU reassembled in 30617], cache flush 104.167.112.137 Ack=29991 Win=2575 Len=02, cache flush], cache flush 192.53.103.108 A 181"
10.42.0.49,52432.0,10.42.0.13,50425.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8) (application/pairing+tlv8) 10.42.0.49 Port: 52432.0 Protocol: TCP Length: 54 Info: 50425 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0221TCP Retransmission],)"
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=144742 Ack=89394 Win=5840 Len=02,TCP ACKed unseen segment] [TCP Previous segment not captured], cache flush 146046 Ack=90692 Win=4658 Len=0138, cache flush 192300 Win=5111 Len=0245 [TCP PD"
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=192935 Ack=119247 Win=5702 Len=0 [TCP PDU reassembled in 25233], cache flush 20808], cache flush 0.north-america.pool.ntp.org A 23.150.40.242 A 173.108.188.135 A 1"
10.42.0.49,52432.0,10.42.0.13,61896.0,HTTP,274,"HTTP/1.1 200 OK (application/pairing+tlv8), JSON (application/json))1649665190 HTTP/1.1 200 OK , JSON (application/json), JSON), JSON), JSON), JSON))) HTTP/1.1 200 OK , JSON (application/json))) HTTP/1.1 200 OK , JSON (application/json))) HTTP/"
10.42.0.13,50493.0,10.42.0.49,52432.0,TCP,54,"50493 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 163-Alive], 194702 Ack=121069 Win=5840 Len=02, cache flush 109819.ACK]65066.0 Protocol: TCP Length:"
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NS"
10.42.0.13,61824.0,10.42.0.49,52432.0,TCP,54,"61824 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=01 Ack=163 Win=65535 Len=0216TCP Keep-Alive], 52432 > 52432 [ACK] Seq=1781 Ack=496 Win=5345 Len=0211=1726=197"
10.42.0.49,52432.0,10.42.0.13,61832.0,TCP,54,"52432 > 61832 [ACK] Seq=1 Ack=163 Win=5678 Len=06116352216661110 Len=0,af:fb18 (sol, ovr) is at 48:e1:e9:6e:9f:39, cache flush 10.42.0.49 Ack=1781 Win=556"
10.42.0.13,50420.0,10.42.0.49,52432.0,TCP,54,"50420 > 52432 [ACK] Seq=163 Ack=221 Win=65535 Len=04 [TCP Retransmission]],Alive],49119 Len=046=1511=2446 Len=0491=1931=2000251451=49641.004601338"
10.42.0.49,52432.0,10.42.0.13,62462.0,TCP,54,"52432 > 62462 [ACK] Seq=1781 Ack=497 Win=5344 Len=0162601726607260 TSecr=0 SACK_PERM TPLink_b3:9b:91=1782 Win=5357 Len=0, flush, cache flush 10.42.0.49 A 1"
10.42.0.13,59697.0,10.42.0.49,52432.0,TCP,54,"59697 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0221TCP Keep-Alive] 496 Info:481 Info:485=496 Info:440 > 59697 [PSH, ACK] Seq=164 Ack=221 Win=65535 Len=0245TCP PDU reassemb"
10.42.0.49,52432.0,10.42.0.13,61815.0,HTTP,135,HTTP/1.1 200 OK (application/pairing+tlv8) response 75494 A 106.108.0.401 A 75.208.25.46 A 174.133.207.42 A 149.144.102.193 A 168.61.119.145 A 192.200.190.1
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush MSS210-9f39._hap._tcp"
10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,555,Application Data Application Data.north-america.pool.ntp.org A 147.41.123.46 A 192.53.103.108 A 192.139.103.108 A 188.63.52.50.north-america.pool.ntp
10.42.0.49,52432.0,10.42.0.13,62591.0,HTTP,491,"Continuation163 A 52.212.130.239 A 168.119.211.223 A 192.108.200.179195.200.192.104 A 178.63.52.50 (sol, ovr) is at 50.205.57.38)), cache flush 34."
10.42.0.49,52432.0,10.42.0.13,50828.0,TCP,54,"52432 > 50828 [ACK] Seq=1 Ack=163 Win=5678 Len=0 [TCP Retransmission], ACK]1632 Ack=221 Win=1641 Len=01196=1196=1199119316 TSecr=1042=1042=1042=1147=114"
10.42.0.49,52432.0,10.42.0.13,50751.0,TCP,54,52432 > 50751 [ACK] Seq=1781 Ack=497 Win=5344 Len=01626072517212601660524b.elb.eu-west=5840 Len=03 10.42.0.49 Ack=1782 Win=5633 Len=03
10.42.0.13,50759.0,10.42.0.49,52432.0,TCP,54,50759 > 52432 [ACK] Seq=414 Ack=302 Win=65535 Len=026162600247 Ack=125469 Win=65535 Len=0=496 Info: Continuation.TCP Retransmission]1621641110567723 TSecr=0 SACK_
10.42.0.13,59680.0,10.42.0.49,52432.0,TCP,54,"59680 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0 TCP Retransmission], cache flush 0.north-america.pool.ntp.org1196567912 TSecr=0 SACK_PERM1047965472 TSecr=0 SACK_PERM124011514"
10.42.0.13,51489.0,10.42.0.28,80.0,TCP,54,"51489 > 80 [ACK] Seq=515 Ack=1289 Win=65535 Len=016161 [TCP PDU reassembled in 47877]61166 > 80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=0262 [TCP PDU reassembled in 47982]61166 > 8"
10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,"61386 > 443 [ACK] Seq=205761 Ack=127163 Win=5702 Len=01460 [TCP PDU reassembled in 25153], cache flush 136582.0 Protocol: TLSv1.2 Length: 555 Info: Application Data] Application Data] Application Data] Application Data] Application Data] Application Data"
10.42.0.49,61385.0,99.81.71.200,443.0,TCP,54,"61385 > 443 [ACK] Seq=106785 Ack=66167 Win=5840 Len=0.north-america.pool.ntp.org], cache flush 108725 Ack=78977 Win=5111 Len=02, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae"
10.42.0.49,52432.0,10.42.0.13,59681.0,HTTP,135,"HTTP/1.1 200 OK (application/pairing+tlv8) 59681 > 59681 [PSH, ACK] Seq=1 Ack=163 Win=5678 Len=81TCP PDU reassembled in 20048], cache flush Meross_Smart_Plug.local, ""QU"" question64117 Len=85TCP PDU reassembled in 20040"
10.42.0.13,51471.0,10.42.0.28,80.0,TCP,54,"51471 > 80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,TCP Keep-Alive ACK]627 Ack=167 Win=2299 Len=0166TCP PDU reassembled in 47365],152032 [TCP PDU reassembled in 47624],5153], Keep-Alive ACK]"
