Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,291,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NSEC, cache flush Meross_Smart_Plug.local, cache flush Meross"
10.42.0.49,52432.0,10.42.0.13,50575.0,TCP,54,"52432 > 50575 [ACK] Seq=1 Ack=163 Win=5678 Len=0163TCP Keep-Alive ACK]054781056 TSecr=0 SACK_PERM12389#1] 52432 > 50575 [ACK] Seq=1781 Ack=497 Win=5344 Len=0, cache flush"
10.42.0.49,52432.0,10.42.0.13,62008.0,TCP,54,52432 > 62008 [ACK] Seq=1 Ack=163 Win=5678 Len=0221TCP Retransmission]163102408 Len=0119TCP 104.180.92.104891938=1 Ack=163 Win=5678 Len=0181=620
10.42.0.49,52432.0,10.42.0.13,62035.0,TCP,54,"[TCP Keep-Alive ACK] 52432 > 62035 [ACK] Seq=1781 Ack=496 Win=5345 Len=062TCP PDU reassembled in 5061],Alive ACK],5165479 Ack=496 Win=5345 Len=0240TCP PDU reassembled in 54269]]-TC"
10.42.0.49,61388.0,54.216.1.110,443.0,TCP,54,61388 > 443 [ACK] Seq=236602 Ack=148060 Win=5840 Len=01180 [TCP PDU reassembled in 2072]]]]]]]]]]] 138.243.103.189 Destination Port: 443.0 Protocol: TLSv1.2 Length: 123 Info:
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,50573.0,HTTP,274,"HTTP/1.1 200 OK (application/pairing+tlv8), cache flush 10.42.0.13 Destination Port: 59319.0 Protocol: TCP Length: 54 Info: 52432 > 59319 [ACK] Seq=1781 Ack=497 Win=5344 Len=0165=2990 Len=016411"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f3962 MSS210-9f39._hap._tcp.local, """
10.42.0.28,58272.0,54.170.92.104,443.0,TCP,54,"58272 > 443 [ACK] Seq=138526 Ack=65815 Win=2713 Len=00TCP PDU reassembled in 4901], cache flush 123085 Ack=58056 Win=1954 Len=0TCP PDU reassembled in 60367]]], cache flush"
10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A, cache flush 10.42.0.49 AAAA, cache flush fe80::4ae1:e9ff:fe6e:9f39 NSEC, cache flush MSS210-9f39._hap._tcp.local NS"
10.42.0.13,62018.0,10.42.0.49,52432.0,TCP,54,62018 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=01=163=42896] 52432.0 Protocol: TCP Length: 54 Info: 62015 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0291 [TCP Retransmission]
10.42.0.13,50614.0,10.42.0.49,52432.0,TCP,54,"50614 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0163ACK], cache flush 1096114820 TSecr=0 SACK_PERM116039 Len=0, cache flush 104.161.116.132, cache flush 10.42.0.49 Ack"
