Source,Source port,Destination,Destination port,Protocol,Length,Info
10.42.0.49,52432.0,10.42.0.13,59675.0,TCP,54,"[TCP Keep-Alive ACK] 52432 > 59675 [ACK] Seq=1781 Ack=496 Win=5345 Len=0216200855 107.115.224.24 Ack=1723 Win=5648 Len=02, flush 129.1460091193 TSecr=0 SACK_PERM"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush Meross_Smart_Plug.local, ""QU"" question TX"
10.42.0.49,52432.0,10.42.0.13,62488.0,HTTP,1096,"Continuationb353.0 Protocol: TCP Length: 54 Info: 52432 > 62488 [ACK] Seq=1781 Ack=497 Win=5344 Len=01147=1346=491 Info: Continuation, ovr) is at 50832.0 Protocol: TCP Length: 54 Info: 52432 > 62"
10.42.0.49,61385.0,99.81.71.200,443.0,TCP,54,"61385 > 443 [ACK] Seq=112656 Ack=69058 Win=5840 Len=0, cache flush 0.north-america.pool.ntp.org A 192.53.103.108 A 188.34.165.150 A 194.208.105.15 A 188.30.155"
10.42.0.49,61388.0,54.216.1.110,443.0,TLSv1.2,539,"Application Data (SNI=euw1-device-cloudgateway.iot.i.tplinknbu.com)], Application Data, Application Data], Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
10.42.0.13,59808.0,10.42.0.49,52432.0,TCP,54,"59808 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=01621196007474 TSecr=0 SACK_PERM 34.243.103.189 Ack=497 Win=1344 Len=0TCP PDU reassembled in 21610], cache flush 1"
10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT A 10.42.0.49 AAAA fe80::4ae1:e9ff:fe6e:9f39640, cache flush MSS210-9f39._hap._tcp"
10.42.0.49,52432.0,10.42.0.13,62371.0,TCP,54,"52432 > 62371 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0162=10961147 Win=65535 Len=03 99.81.71.2001 443.TCP Keep-Alive ACK],Alive ACK].TCPACK"
10.42.0.13,5353.0,10.42.0.49,5353.0,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question, cache flush 0.north-america.pool.ntp.org, cache flush 10."
10.42.0.49,52432.0,10.42.0.13,62018.0,TCP,54,"52432 > 62018 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=016201346=1060193117 TSecr=0 SACK_PERM.TCP Keep-Alive ACK]947054796 TSecr=0 SACK_PERM496 Info: Continuation1.amazonaws"
10.42.0.13,50764.0,10.42.0.49,52432.0,TCP,54,"50764 > 52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0216 [TCP Retransmission]],Alive]1728125166 HTTP/1.1 (application/pairing+tlv8)1289654747=813407240 TSecr=0 SACK_PERM="
10.42.0.49,52432.0,10.42.0.13,61842.0,TCP,54,"52432 > 61842 [ACK] Seq=1781 Ack=497 Win=5344 Len=01611530=1394179291 TSecr=0 SACK_PERM, cache flush 10.42.0.49 Ack=1781 Win=65535 Len=0, cache flush 0.north-"
10.42.0.13,50959.0,10.42.0.49,52432.0,TCP,54,"50959 > 52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0172 [TCP Retransmission]]],Alive],496 Ack=1781 Win=65535 Len=01460712487407 TSecr=0 SACK_PERM"
