epoch,loss,val_loss
0,0.5169873833656311,0.21196621656417847
1,0.13074210286140442,0.08399578928947449
2,0.057489775121212006,0.039377372711896896
3,0.029513640329241753,0.0236431322991848
4,0.019972557201981544,0.017839482054114342
5,0.015570738352835178,0.014296391047537327
6,0.012311605736613274,0.01130588073283434
7,0.009701231494545937,0.009233055636286736
8,0.007904495112597942,0.007716272491961718
9,0.006713473703712225,0.006757568102329969
10,0.0058951289393007755,0.006051946897059679
11,0.005320842377841473,0.005563582293689251
12,0.004911863710731268,0.005185210611671209
13,0.004586187656968832,0.004892976023256779
14,0.004321787040680647,0.004609546158462763
15,0.004087017383426428,0.004425027407705784
16,0.0038512051105499268,0.004315812140703201
17,0.003692421829327941,0.004094311967492104
18,0.0035038182977586985,0.0039015584625303745
19,0.0033427984453737736,0.0038364585489034653
20,0.0031986769754439592,0.0035979440435767174
21,0.003060895251110196,0.0034377025440335274
22,0.0029369418043643236,0.0033690049313008785
23,0.0028338755946606398,0.0032387820538133383
24,0.002714696107432246,0.0031811154913157225
25,0.002630400937050581,0.0030243410728871822
26,0.002547883428633213,0.0030286735855042934
27,0.002488143043592572,0.0029136426746845245
28,0.0024158803280442953,0.0028892492409795523
29,0.002362660365179181,0.002783500589430332
30,0.002322362968698144,0.0027553720865398645
31,0.002274816855788231,0.0028627149295061827
32,0.0022572861053049564,0.00268452987074852
33,0.0021987014915794134,0.0026162071153521538
34,0.002167234430089593,0.002581955399364233
35,0.002126482781022787,0.002603768138214946
36,0.0021239928901195526,0.0025195160415023565
37,0.0020785981323570013,0.002477537142112851
38,0.0020382190123200417,0.0024884939193725586
39,0.0020167198963463306,0.0024585251230746508
40,0.001986380899325013,0.0024620341137051582
41,0.0019626470748335123,0.00241205096244812
42,0.0019200231181457639,0.002345880726352334
43,0.0018991709221154451,0.0022959739435464144
44,0.0018647140823304653,0.0023484379053115845
45,0.0018388745374977589,0.002250844379886985
46,0.0018065531039610505,0.0022684638388454914
47,0.0017898289952427149,0.002241760026663542
48,0.0017542425775900483,0.002158987568691373
49,0.0017292369157075882,0.0021637468598783016
50,0.0017120062839239836,0.0021195716690272093
51,0.0016895378939807415,0.0020860037766397
52,0.0016660462133586407,0.002144202357158065
53,0.0016536349430680275,0.0021113811526447535
54,0.001647608121857047,0.002108100103214383
55,0.0016287538455799222,0.0020476076751947403
56,0.0016165139386430383,0.00204394175671041
57,0.0016007953090593219,0.002030551666393876
58,0.001587164239026606,0.002025609603151679
59,0.0015931320376694202,0.0020782824140042067
60,0.0015814447542652488,0.001985530834645033
61,0.0015638744225725532,0.002004181034862995
62,0.0015768015291541815,0.0021861495915800333
63,0.0015751727623865008,0.0019888076931238174
64,0.0015592561103403568,0.0019627364818006754
65,0.0015515605919063091,0.0019789126235991716
66,0.0015474158572033048,0.0023735936265438795
67,0.001637040521018207,0.0020059035159647465
68,0.0015481855953112245,0.002045225817710161
69,0.0015473337844014168,0.0019662724807858467
