epoch,loss,val_loss
0,0.6301762461662292,0.36741694808006287
1,0.30334314703941345,0.23968781530857086
2,0.22092288732528687,0.19080965220928192
3,0.189407080411911,0.17246924340724945
4,0.17538386583328247,0.16656963527202606
5,0.16911755502223969,0.16009847819805145
6,0.164381206035614,0.15372401475906372
7,0.1615239828824997,0.14967939257621765
8,0.15820646286010742,0.14567874372005463
9,0.1555372178554535,0.14344510436058044
10,0.15259023010730743,0.14100433886051178
11,0.1523350179195404,0.13733503222465515
12,0.14888153970241547,0.13533133268356323
13,0.14689522981643677,0.1343851387500763
14,0.14650392532348633,0.13376185297966003
15,0.14474724233150482,0.13183540105819702
16,0.14444269239902496,0.13177156448364258
17,0.14352503418922424,0.13167941570281982
18,0.143035426735878,0.1315871775150299
19,0.14318855106830597,0.13115938007831573
20,0.14209282398223877,0.13095200061798096
21,0.1434183418750763,0.1319505125284195
22,0.1426740288734436,0.13206808269023895
23,0.14197419583797455,0.13150520622730255
24,0.14191313087940216,0.13119305670261383
25,0.14177681505680084,0.13023491203784943
26,0.14163610339164734,0.13173483312129974
27,0.14139355719089508,0.13122078776359558
28,0.14190445840358734,0.13292326033115387
29,0.14166811108589172,0.13166750967502594
30,0.14084963500499725,0.13026991486549377
31,0.14072714745998383,0.13033288717269897
32,0.1409219205379486,0.13356246054172516
33,0.14155007898807526,0.13114774227142334
34,0.14079830050468445,0.1305224746465683
35,0.14127612113952637,0.1308089643716812
36,0.1404557228088379,0.13041776418685913
37,0.1412026733160019,0.13062350451946259
38,0.1405584216117859,0.13035011291503906
39,0.14096155762672424,0.13219307363033295
40,0.140608549118042,0.1305404156446457
41,0.1400662362575531,0.13011087477207184
42,0.1398075819015503,0.13058356940746307
43,0.13988439738750458,0.1303997039794922
44,0.14023463428020477,0.13160692155361176
45,0.14144031703472137,0.13149869441986084
46,0.14075833559036255,0.131583571434021
47,0.14017488062381744,0.13083764910697937
48,0.1398354023694992,0.13060028851032257
49,0.1398923695087433,0.13052278757095337
50,0.13999558985233307,0.13049755990505219
51,0.14018401503562927,0.1317393034696579
52,0.14031167328357697,0.13074922561645508
53,0.13976888358592987,0.13022483885288239
54,0.1403135061264038,0.13087064027786255
55,0.13990844786167145,0.13110655546188354
56,0.13962510228157043,0.13144657015800476
57,0.13974085450172424,0.1311013400554657
58,0.14021694660186768,0.13162554800510406
59,0.1399979293346405,0.13209374248981476
60,0.13904030621051788,0.1311100423336029
61,0.13982978463172913,0.1317172795534134
62,0.13943028450012207,0.13192032277584076
63,0.13951094448566437,0.13169491291046143
64,0.13974730670452118,0.13261528313159943
65,0.13931703567504883,0.1314288228750229
66,0.13947686553001404,0.13177384436130524
67,0.13971036672592163,0.13208815455436707
68,0.13963963091373444,0.13214938342571259
69,0.1394803673028946,0.13322216272354126
70,0.1403801143169403,0.13215485215187073
71,0.13888132572174072,0.131935253739357
72,0.13907471299171448,0.1319403350353241
73,0.1387571543455124,0.1319379061460495
74,0.13910306990146637,0.13239847123622894
75,0.13958954811096191,0.13343550264835358
76,0.1394900530576706,0.1325056254863739
77,0.1393197774887085,0.1335061937570572
78,0.13964208960533142,0.13285832107067108
79,0.13901589810848236,0.13280324637889862
80,0.1387059986591339,0.13295918703079224
81,0.1384321004152298,0.1328921765089035
82,0.13888683915138245,0.1336054503917694
83,0.1392948180437088,0.13357298076152802
84,0.13835665583610535,0.13333512842655182
85,0.13842570781707764,0.13384811580181122
86,0.13915520906448364,0.13381196558475494
87,0.13830316066741943,0.1341305822134018
88,0.13865560293197632,0.13435837626457214
89,0.13888679444789886,0.13480480015277863
90,0.13854752480983734,0.13471993803977966
91,0.13871432840824127,0.13481055200099945
92,0.13873840868473053,0.1336761862039566
93,0.13841374218463898,0.1345750093460083
94,0.13791561126708984,0.134905144572258
95,0.13810893893241882,0.13491490483283997
96,0.13804136216640472,0.13717615604400635
97,0.1382129043340683,0.13551494479179382
98,0.13768291473388672,0.13589425384998322
99,0.1381930559873581,0.1367245465517044
