No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,361195.00492,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.009598
2,351024.581152,10.42.0.13,51347,10.42.0.28,80,TCP,54,51385  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.00105
3,1158388.886515,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001086
4,351064.351425,10.42.0.13,51385,10.42.0.49,80,TCP,54,51353  >  80 [ACK] Seq=514 Ack=104 Win=65535 Len=0,0.001018
5,353509.494799,10.42.0.13,51751,10.42.0.28,80,TCP,54,51381  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004532
6,1170584.213092,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,1.139584
7,321985.539016,10.42.0.13,60873,10.42.0.49,52432,TCP,54,60959  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000145
8,321277.993027,10.42.0.13,60928,10.42.0.49,52432,TCP,54,60920  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.007873
9,1150921.155958,10.42.0.49,52432,10.42.0.13,50552,TCP,54,52432  >  50553 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.000145
10,1174378.954184,10.42.0.49,52432,10.42.0.13,50856,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.043577
11,241587.490037,10.42.0.13,59478,10.42.0.49,52432,TCP,54,59475  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004439
12,351019.71412,10.42.0.28,80,10.42.0.13,51364,TCP,54,80  >  51388 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002383
13,264553.493735,10.42.0.13,52327,10.42.0.28,80,TCP,54,52328  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.000106
14,373202.053849,10.42.0.13,61959,10.42.0.28,80,TCP,54,50959  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000133
15,1160710.652743,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.137518
16,1174421.414913,10.42.0.49,52432,10.42.0.13,50492,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044687
17,1167030.502578,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.137175
18,1141260.993355,10.42.0.13,50426,10.42.0.49,52432,TCP,54,50590  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.000364
19,353509.103436,10.42.0.28,55988,34.241.185.170,443,TCP,54,55988  >  443 [ACK] Seq=2312 Ack=2990 Win=2553 Len=0,0.004725
20,255907.026891,10.42.0.13,52747,10.42.0.28,80,TCP,54,52745  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000105
21,351001.524126,10.42.0.13,51378,10.42.0.28,80,TCP,54,51341  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000105
22,246304.761738,10.42.0.49,52432,10.42.0.13,59477,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.377689
23,1132277.707685,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.059853
24,350415.63188,10.42.0.13,51383,10.42.0.49,52432,TCP,54,59471  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000149
25,235925.53369,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000885
26,422073.08305,10.42.0.49,61389,54.216.1.110,443,TCP,54,61389  >  443 [ACK] Seq=12692 Ack=3444 Win=5844 Len=0,0.142642
27,1171425.090156,10.42.0.49,52432,10.42.0.13,50765,TCP,54,52432  >  50505 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000129
28,1132277.575334,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=111256 Ack=11808 Win=5702 Len=0,0.245596
