No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,351019.53111,10.42.0.13,51353,10.42.0.28,80,TCP,54,51343  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000111
2,1141803.03359,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000565
3,1132277.585249,10.42.0.13,50329,10.42.0.28,80,TCP,54,50328  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.000115
4,1182027.618583,10.42.0.13,59179,10.42.0.49,52432,TCP,54,51063  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000115
5,238901.401231,10.42.0.28,80,10.42.0.13,51177,TCP,54,80  >  51071 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002334
6,405043.845165,10.42.0.13,51448,10.42.0.28,80,TCP,54,51441  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000105
7,351019.698981,10.42.0.13,51387,10.42.0.28,80,TCP,54,51393  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.001118
8,351019.113959,10.42.0.28,80,10.42.0.13,51369,TCP,54,80  >  51380 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002453
9,1132277.999588,10.42.0.13,50394,10.42.0.49,52432,TCP,54,50859  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.003241
10,1183203.297458,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,23.769999
11,321277.195054,10.42.0.13,59474,10.42.0.28,80,TCP,54,59494  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004687
12,248731.934033,10.42.0.13,59467,10.42.0.49,52432,TCP,54,59474  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003315
13,1175117.114212,10.42.0.49,52432,10.42.0.13,50491,TCP,54,52432  >  50497 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001883
14,405060.068434,10.42.0.13,51441,10.42.0.28,80,TCP,54,51441  >  80 [ACK] Seq=515 Ack=102 Win=65535 Len=0,0.000105
15,422076.019515,10.42.0.13,62802,10.42.0.49,52432,TCP,54,62602  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000193
16,235924.505225,10.42.0.13,50941,10.42.0.28,80,TCP,54,52741  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000105
17,233224.688522,10.42.0.28,80,10.42.0.13,50777,TCP,54,80  >  50777 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002399
18,264556.433253,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001127
19,1149070.05526,10.42.0.49,52432,10.42.0.13,50532,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.215012
20,411001.681174,10.42.0.49,52432,10.42.0.13,62404,TCP,54,52432  >  62484 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002513
21,1163032.265117,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010551
22,255906.410052,10.42.0.13,52741,10.42.0.28,80,TCP,54,52741  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000111
23,1156930.698827,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000232
24,320015.473992,10.42.0.13,50156,10.42.0.28,80,TCP,54,50134  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000105
25,1155550.719232,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.001523
26,242741.73673,10.42.0.49,52432,10.42.0.13,59484,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.046845
27,1132277.471154,10.42.0.13,50329,10.42.0.49,52432,TCP,54,50325  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.004955
28,1132277.681791,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.107343
29,351064.057669,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010252
30,373255.005575,10.42.0.13,61978,10.42.0.49,52432,TCP,54,61765  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.005459
31,1132279.77079,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=111277 Ack=7997 Win=5344 Len=0,0.081765
32,1165691.125552,10.42.0.13,50550,10.42.0.49,52432,TCP,54,50551  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003749
33,1170576.546157,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010986
34,1167129.753559,10.42.0.49,52432,10.42.0.13,50581,TCP,54,[TCP Keep-Alive ACK] 52432  >  50575 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
35,1183894.448025,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.011122
36,1132280.674037,10.42.0.49,52432,10.42.0.13,50333,TCP,54,52432  >  50364 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.101335
37,1170923.63005,10.42.0.49,52432,10.42.0.13,50705,TCP,54,52432  >  50531 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.102664
38,417862.405262,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000632
39,1174255.978953,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,0.095027
40,1141424.523295,10.42.0.49,52432,10.42.0.13,50526,TCP,54,[TCP Keep-Alive ACK] 52432  >  50941 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
41,1149947.43954,10.42.0.49,52432,10.42.0.13,50549,HTTP,1096,Continuation,0.007018
42,320015.533814,10.42.0.13,59471,10.42.0.28,80,TCP,54,51389  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000105
43,3742.018373,10.42.0.28,80,10.42.0.140,60283,TCP,54,80  >  60285 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002239
44,1170355.641984,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000533
45,351019.616729,10.42.0.13,51378,10.42.0.28,80,TCP,54,51379  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000102
46,1134599.57319,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001116
47,1166907.118339,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.00121
48,377417.925289,10.42.0.49,52432,10.42.0.13,61993,TCP,54,[TCP Keep-Alive ACK] 52432  >  61938 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.000
49,350989.905152,10.42.0.13,51341,10.42.0.28,80,TCP,54,51381  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004242
50,1153838.939875,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,1.204418
51,1176207.237095,10.42.0.13,50752,10.42.0.49,52432,TCP,54,50707  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.004852
52,1164544.941684,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000894
53,351019.305133,10.42.0.13,51387,10.42.0.28,80,TCP,54,51363  >  80 [ACK] Seq=514 Ack=104 Win=65535 Len=0,0.000101
54,1149406.460013,10.42.0.49,52432,10.42.0.13,50505,TCP,54,52432  >  50505 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.004674
55,354101.389035,10.42.0.13,51387,10.42.0.28,80,TCP,54,51387  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000109
56,1145692.839532,10.42.0.49,52432,10.42.0.13,50576,TCP,54,52432  >  50506 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.002265
57,361563.338168,10.42.0.49,61388,54.216.1.110,443,TLSv1.2,555,Application Data,0.108351
58,1141863.072481,10.42.0.49,52432,10.42.0.13,50494,TCP,54,52432  >  50494 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003585
59,241098.419301,10.42.0.13,59467,10.42.0.49,52432,TCP,54,59619  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.007258
60,1161307.404026,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.005624
61,1181938.708279,10.42.0.49,52432,10.42.0.13,50895,TCP,54,52432  >  50868 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.102956
62,356730.834443,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000963
63,1149547.563157,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010855
64,351019.901217,10.42.0.13,51362,10.42.0.28,80,TCP,54,51363  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002104
65,1132277.98228,10.42.0.13,50329,10.42.0.49,52432,TCP,54,50328  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.001024
66,373209.584643,10.42.0.13,61936,10.42.0.49,52432,TCP,54,61938  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000459
67,1151421.973555,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.005986
68,351029.908109,10.42.0.13,51346,10.42.0.28,80,TCP,54,51363  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000109
69,316032.623312,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001127
