No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,355729.112026,10.42.0.28,55988.0,34.241.185.170,443.0,TLSv1.2,123,Application Data,0.002385
2,1181303.638866,10.42.0.49,52432.0,10.42.0.13,50341.0,TCP,54,52432  >  50364 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.118914
3,1132277.158132,10.42.0.13,50328.0,10.42.0.49,52432.0,TCP,54,50326  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.004656
4,1141423.529999,10.42.0.49,52432.0,10.42.0.13,5053.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044149
5,362315.199093,10.42.0.13,61959.0,10.42.0.49,52432.0,TCP,54,61969  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.006959
6,351006.119691,10.42.0.13,51347.0,10.42.0.28,80.0,TCP,54,51365  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004848
7,351019.163746,10.42.0.28,80.0,10.42.0.13,51350.0,TCP,58,"80  >  51393 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.000176
8,1161213.452012,10.42.0.49,52432.0,10.42.0.13,50326.0,TCP,54,52432  >  50320 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000393
9,351019.649134,10.42.0.28,80.0,10.42.0.13,51368.0,TCP,54,80  >  51383 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.001437
10,350988.698775,10.42.0.49,52432.0,10.42.0.13,61819.0,HTTP,1096,Continuation,0.007671
11,355631.758365,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.011125
12,1153477.590545,10.42.0.13,50550.0,10.42.0.49,52432.0,TCP,54,50555  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003465
13,1145447.90509,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010535
14,1170555.059274,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001127
15,1167231.798732,10.42.0.49,52432.0,10.42.0.13,50855.0,TCP,54,52432  >  50855 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.003842
16,235925.585688,10.42.0.13,59812.0,10.42.0.49,52432.0,TCP,54,59827  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003251
17,351019.649437,10.42.0.13,61878.0,10.42.0.49,52432.0,TCP,54,61878  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003952
18,1164077.463775,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.007663
19,1152909.973255,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,3.754527
20,1152972.296549,10.42.0.13,50590.0,10.42.0.49,52432.0,TCP,54,50590  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.000155
21,1150942.289067,10.42.0.13,50505.0,10.42.0.49,52432.0,TCP,54,50555  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000152
22,1144234.490543,10.42.0.49,52432.0,10.42.0.13,50524.0,TCP,54,"52432  >  50548 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.005132
23,1132280.177273,10.42.0.13,50393.0,10.42.0.49,52432.0,TCP,54,50320  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.003179
24,1150942.505789,10.42.0.49,52432.0,10.42.0.13,50552.0,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.126106
25,1141142.42129,10.42.0.49,52432.0,10.42.0.13,50492.0,TCP,54,52432  >  50491 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000102
26,422073.070662,10.42.0.13,64404.0,10.42.0.28,80.0,TCP,54,64404  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.001058
27,1178003.19685,10.42.0.13,50917.0,10.42.0.49,52432.0,TCP,54,50710  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002332
28,351024.913788,10.42.0.13,51381.0,10.42.0.28,80.0,TCP,54,51381  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000101
29,1161918.705321,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000222
30,351019.071032,10.42.0.49,52432.0,10.42.0.13,61722.0,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.211494
31,1156277.65252,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=100679 Ack=173228 Win=5771 Len=0,0.146014
32,1154560.457586,10.42.0.49,52432.0,10.42.0.13,50572.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.045631
33,1178000.489674,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001116
34,410997.949314,10.42.0.49,52432.0,10.42.0.13,62489.0,TCP,54,52432  >  62489 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001851
35,1161668.580323,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=22570 Ack=1222149 Win=5711 Len=0,0.279652
36,1171296.703434,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,1.796774
37,1174923.606766,10.42.0.49,52432.0,10.42.0.13,50702.0,TCP,54,52432  >  50604 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003826
38,1163251.365225,10.42.0.13,50391.0,10.42.0.49,52432.0,TCP,54,50551  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000156
39,1167418.295912,10.42.0.49,52432.0,10.42.0.13,50604.0,TCP,54,52432  >  50614 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000125
40,1166901.405373,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,555,Application Data,0.108172
41,1174425.624589,10.42.0.49,52432.0,10.42.0.13,50524.0,TCP,54,"52432  >  50549 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.004465
42,1132277.558686,10.42.0.13,50590.0,10.42.0.49,52432.0,TCP,54,50556  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.003511
43,1181926.073357,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001222
44,1183876.464935,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000249
45,316193.065018,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000253
46,321985.37156,10.42.0.49,52432.0,10.42.0.13,60878.0,TCP,54,52432  >  60989 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.107987
47,1139820.796775,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010909
48,3741.57163,10.42.0.140,59870.0,10.42.0.28,80.0,TCP,54,59896  >  80 [ACK] Seq=483 Ack=248 Win=65535 Len=0,0.000105
49,1174736.738428,10.42.0.49,52432.0,10.42.0.13,50895.0,HTTP,1096,Continuation,0.006585
50,264551.750161,10.42.0.13,52329.0,10.42.0.28,80.0,TCP,54,52329  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004232
51,350988.403094,10.42.0.13,61746.0,10.42.0.49,52432.0,TCP,54,61769  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002021
52,351019.710865,10.42.0.28,80.0,10.42.0.13,51368.0,TCP,54,80  >  51365 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.001251
53,1158387.722064,10.42.0.49,52432.0,10.42.0.13,50530.0,TCP,54,52432  >  50530 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000118
54,1155550.666883,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,0.002568
55,1132277.994532,10.42.0.13,50392.0,10.42.0.49,52432.0,TCP,54,50328  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003197
56,1162430.613174,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=13467 Ack=221497 Win=5702 Len=0,0.127286
57,1165693.16342,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,539,Application Data,0.096423
58,237082.570757,10.42.0.13,51155.0,10.42.0.28,80.0,TCP,54,51178  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000105
59,350989.611357,10.42.0.49,52432.0,10.42.0.13,61874.0,HTTP,491,Continuation,0.001347
60,1145931.903314,10.42.0.49,52432.0,10.42.0.13,50541.0,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002452
61,361983.146518,10.42.0.49,61388.0,54.216.1.110,443.0,TCP,54,61388  >  443 [ACK] Seq=10312 Ack=28516 Win=5840 Len=0,0.204521
62,354108.225264,10.42.0.13,51388.0,10.42.0.49,52432.0,TCP,54,59488  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.002084
63,249465.425525,10.42.0.13,59809.0,10.42.0.49,52432.0,TCP,54,59692  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.003655
64,1171135.593547,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001182
65,1156830.621282,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,38.708918
66,1166777.95417,10.42.0.49,52432.0,10.42.0.13,50823.0,TCP,54,52432  >  50722 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003149
67,1184263.052772,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,555,Application Data,0.100595
68,351063.664119,10.42.0.28,55988.0,34.241.185.170,443.0,TLSv1.2,123,Application Data,0.008999
69,1132277.292296,10.42.0.49,52432.0,10.42.0.13,50320.0,TCP,54,52432  >  50325 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.128429
70,1166231.060259,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,539,Application Data,0.120054
71,1150942.806637,10.42.0.13,50552.0,10.42.0.49,52432.0,TCP,54,50551  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.001011
