No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,361039.042999,10.42.0.49,52432,10.42.0.13,61959,TCP,54,52432  >  61954 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000166
2,235924.667115,10.42.0.13,59805,10.42.0.49,52432,TCP,54,59803  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003145
3,1155350.706131,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000944
4,1170555.063156,10.42.0.49,52432,10.42.0.13,50581,TCP,54,52432  >  50532 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000273
5,321985.532094,10.42.0.13,50163,10.42.0.28,80,TCP,54,50150  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.000101
6,351063.052188,10.42.0.13,51383,10.42.0.28,80,TCP,54,51383  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000115
7,351002.279575,10.42.0.13,51349,10.42.0.28,80,TCP,54,51397  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000104
8,422074.026616,10.42.0.49,52432,10.42.0.13,62762,TCP,54,"52432  >  62626 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.007011
9,1142018.667318,10.42.0.49,52432,10.42.0.13,50614,HTTP,1096,Continuation,0.006415
10,1132277.488431,10.42.0.49,52432,10.42.0.13,50369,TCP,54,52432  >  50326 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003469
11,351029.586693,10.42.0.13,51375,10.42.0.28,80,TCP,54,51369  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002323
12,405153.268836,10.42.0.13,51505,10.42.0.28,80,TCP,54,51508  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000553
13,1158250.808927,10.42.0.13,50590,10.42.0.49,52432,TCP,54,50559  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.004531
14,238904.402581,10.42.0.49,52432,10.42.0.13,59476,TCP,54,52432  >  59470 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.102885
