No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1152631.49642,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000938
2,351024.032111,10.42.0.13,59490,10.42.0.28,80,TCP,54,59490  >  80 [ACK] Seq=514 Ack=103 Win=65535 Len=0,0.000105
3,1132277.982011,10.42.0.49,52432,10.42.0.13,50349,TCP,54,52432  >  50320 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002245
4,1171454.62149,10.42.0.49,52432,10.42.0.13,50604,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.042826
5,1170344.666872,10.42.0.13,50709,10.42.0.49,52432,TCP,54,50726  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000104
6,1176117.707029,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.020281
7,1174875.865045,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000165
8,1166917.885772,10.42.0.49,52432,10.42.0.13,50707,TCP,54,52432  >  50707 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000108
9,1166739.797699,10.42.0.49,52432,10.42.0.13,50754,TCP,54,52432  >  50856 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000116
10,1152628.299246,10.42.0.13,50590,10.42.0.49,52432,TCP,54,50959  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.000199
11,422076.078427,10.42.0.13,64443,10.42.0.49,52432,TCP,54,62483  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003969
12,1147454.614542,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.008143
13,1163988.056525,10.42.0.49,52432,10.42.0.13,50949,TCP,54,52432  >  50969 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.132045
14,351002.331984,10.42.0.13,51388,10.42.0.28,80,TCP,54,51387  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.001019
15,351019.365142,10.42.0.13,51387,10.42.0.28,80,TCP,54,51387  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.00105
16,365048.812549,10.42.0.13,61888,10.42.0.49,52432,TCP,54,61888  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004397
