No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1167072.474179,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001087
2,255900.46025,10.42.0.28,80,10.42.0.13,52740,TCP,54,80  >  52740 [ACK] Seq=199 Ack=483 Win=2438 Len=0,0.002584
3,320015.193017,10.42.0.13,59476,10.42.0.28,80,TCP,54,59070  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000104
4,350988.847154,10.42.0.13,51374,10.42.0.28,80,TCP,54,51383  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000104
5,1182027.830684,10.42.0.13,59185,10.42.0.49,52432,TCP,54,51065  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004011
6,1178006.208589,10.42.0.49,52432,10.42.0.13,50975,TCP,54,52432  >  50530 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002552
7,1171438.684584,10.42.0.49,52432,10.42.0.13,50535,HTTP,1096,Continuation,0.006331
8,1132280.677655,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.094175
9,1142246.055852,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=12576 Ack=34456 Win=4511 Len=0,0.159686
10,1174911.70609,10.42.0.49,52432,10.42.0.13,58255,TCP,54,52432  >  50505 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000258
11,1165692.126466,10.42.0.49,52432,10.42.0.13,50703,TCP,54,52432  >  50605 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001518
12,362377.105033,10.42.0.49,52432,10.42.0.13,61930,TCP,54,52432  >  61020 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001197
13,419244.850804,10.42.0.49,52432,10.42.0.13,62404,TCP,54,52432  >  62489 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.160214
14,1150929.197789,10.42.0.49,52432,10.42.0.13,50755,HTTP,1096,Continuation,0.00707
15,1166819.165238,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=127063 Ack=166928 Win=4520 Len=0,0.130655
16,1158202.659435,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,1.236741
17,1178008.529862,10.42.0.13,50918,10.42.0.28,80,TCP,54,59198  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002105
18,243591.936766,10.42.0.13,59467,10.42.0.49,52432,TCP,54,59468  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004666
19,1177119.863292,10.42.0.49,52432,10.42.0.13,50757,TCP,54,52432  >  50850 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.003483
20,350982.479475,10.42.0.13,51353,10.42.0.28,80,TCP,54,51343  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000108
21,255906.85151,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000112
22,1156017.553064,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000355
23,376239.493418,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.00081
24,423000.833496,10.42.0.13,62746,10.42.0.49,52432,TCP,54,62602  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000384
25,1132277.327712,10.42.0.13,65050,10.42.0.28,80,TCP,54,65050  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004815
26,354101.387132,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.100118
27,1141121.113177,10.42.0.49,52432,10.42.0.13,50495,HTTP,1096,Continuation,0.006717
28,1166073.783082,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000532
29,1146230.996555,10.42.0.49,52432,10.42.0.13,50549,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003358
30,1182027.984881,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.100127
31,420255.580169,10.42.0.13,62732,10.42.0.49,52432,TCP,54,62702  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003234
32,1160707.598738,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.013954
33,1164786.767063,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.008407
34,351002.121699,10.42.0.13,51387,10.42.0.28,80,TCP,54,51381  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.00465
35,316032.619862,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000246
36,238904.83077,10.42.0.49,52432,10.42.0.13,59476,TCP,54,52432  >  59482 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.105999
37,1178006.841326,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010233
38,351019.363145,10.42.0.13,51387,10.42.0.28,80,TCP,54,51363  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000115
39,1132277.347688,10.42.0.13,50310,10.42.0.49,52432,TCP,54,50320  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.002724
40,1132277.414296,10.42.0.13,50328,10.42.0.49,52432,TCP,54,50323  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.002656
41,256372.000983,10.42.0.13,52727,10.42.0.49,52432,TCP,54,59270  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002545
42,1155718.577762,10.42.0.49,52432,10.42.0.13,50894,TCP,54,52432  >  50872 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.003154
43,350988.814111,10.42.0.49,61388,54.216.1.110,443,TCP,54,61388  >  443 [ACK] Seq=111777 Ack=1149 Win=5111 Len=0,0.205961
44,1183777.982995,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.000311
45,411001.680813,10.42.0.13,51722,10.42.0.28,80,TCP,54,51726  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000105
46,1132277.206771,10.42.0.13,65056,10.42.0.49,52432,TCP,54,50563  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000111
47,1166074.434645,10.42.0.49,52432,10.42.0.13,50705,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.204476
48,350984.905356,10.42.0.13,51469,10.42.0.28,80,TCP,54,51395  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004263
49,423973.54502,10.42.0.49,61389,54.216.1.110,443,TCP,54,61389  >  443 [ACK] Seq=11347 Ack=311089 Win=5702 Len=0,0.206823
50,1132277.572027,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.107586
51,423003.168686,10.42.0.13,62602,10.42.0.49,52432,TCP,54,62602  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.001569
52,405043.401354,10.42.0.13,51426,10.42.0.28,80,TCP,54,51496  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000101
53,1134564.060068,10.42.0.49,5353,10.42.0.13,5353,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Pl",
54,1152947.942153,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.002967
55,1166939.93954,10.42.0.49,52432,10.42.0.13,50524,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044498
56,405043.903346,10.42.0.13,51447,10.42.0.28,80,TCP,54,51433  >  80 [ACK] Seq=583 Ack=103 Win=65535 Len=0,0.000105
57,1149320.148131,10.42.0.49,52432,10.42.0.13,50492,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.046452
58,1177038.530827,10.42.0.49,52432,10.42.0.13,50703,TCP,54,52432  >  50803 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000316
59,316031.525892,10.42.0.28,80,10.42.0.13,59468,TCP,54,80  >  59682 [ACK] Seq=1 Ack=482 Win=2439 Len=0,0.002116
60,324133.30503,10.42.0.13,50369,10.42.0.28,80,TCP,54,50343  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000105
61,248731.556571,10.42.0.13,59697,10.42.0.49,52432,TCP,54,59759  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003524
62,351019.653782,10.42.0.49,52432,10.42.0.13,61881,HTTP,1096,Continuation,0.006888
63,1153498.396852,10.42.0.49,52432,10.42.0.13,50540,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.046819
64,248731.660079,10.42.0.13,59630,10.42.0.28,80,TCP,54,51095  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.000105
65,1170555.023316,10.42.0.13,50757,10.42.0.49,52432,TCP,54,50756  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.006535
66,1137837.763339,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.037436
67,1148947.204125,10.42.0.49,52432,10.42.0.13,50548,HTTP,1096,Continuation,0.006825
68,318992.77604,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000345
69,1158388.38309,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.10025
70,1166173.732032,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.099114
71,1141424.035126,10.42.0.49,52432,10.42.0.13,50491,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044243
72,1144718.646676,10.42.0.49,52432,10.42.0.13,50706,TCP,54,[TCP Keep-Alive ACK] 52432  >  50976 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
73,1171424.786912,10.42.0.49,52432,10.42.0.13,50494,TCP,54,[TCP Keep-Alive ACK] 52432  >  50941 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
74,1163939.30545,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010764
75,422072.326293,10.42.0.13,62612,10.42.0.49,52432,TCP,54,62626  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000286
76,1132277.428772,10.42.0.13,65050,10.42.0.28,80,TCP,54,65050  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.002584
77,1156069.14352,10.42.0.49,52432,10.42.0.13,50550,TCP,54,52432  >  50532 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000255
78,1171296.196081,10.42.0.49,52432,10.42.0.13,50761,TCP,54,52432  >  50614 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.245679
79,351019.94959,10.42.0.13,51353,10.42.0.28,80,TCP,54,51395  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000105
80,1132277.823149,10.42.0.13,50324,10.42.0.49,52432,TCP,54,50324  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003525
81,1174895.780948,10.42.0.49,52432,10.42.0.13,50885,TCP,54,52432  >  50868 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.131418
82,351024.883219,10.42.0.49,52432,10.42.0.13,61720,TCP,54,52432  >  61911 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.004324
83,423000.533888,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001125
84,353509.458965,10.42.0.28,55988,34.241.185.170,443,TLSv1.2,123,Application Data,2.688175
85,324132.080173,10.42.0.28,80,10.42.0.13,50340,TCP,54,80  >  50380 [ACK] Seq=1 Ack=583 Win=2439 Len=0,0.000243
86,1170569.064589,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001119
87,1149717.964082,10.42.0.49,52432,10.42.0.13,50493,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.102586
88,1174184.54189,10.42.0.49,52432,10.42.0.13,50531,TCP,54,52432  >  50521 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.004359
89,1132280.680089,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,3.259115
90,1148010.945213,10.42.0.13,50524,10.42.0.49,52432,TCP,54,50524  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003589
91,1151212.158277,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.007174
92,351029.506833,10.42.0.13,51363,10.42.0.28,80,TCP,54,51359  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.001533
93,351064.406019,10.42.0.13,51354,10.42.0.28,80,TCP,54,51341  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002105
94,1183638.946373,10.42.0.49,52432,10.42.0.13,50341,TCP,54,52432  >  50320 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.110966
95,1178006.192834,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000225
96,1176170.633521,10.42.0.49,52432,10.42.0.13,50703,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.049896
97,1160111.936315,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001174
98,1141847.417046,10.42.0.49,52432,10.42.0.13,50492,TCP,54,52432  >  50494 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000148
99,1132280.857758,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.101332
100,351008.414979,10.42.0.49,52432,10.42.0.13,61881,HTTP,1096,Continuation,0.009076
101,316032.623721,10.42.0.13,61874,10.42.0.49,52432,TCP,54,61874  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003895
102,1178003.535548,10.42.0.49,52432,10.42.0.13,50535,TCP,54,52432  >  50555 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002109
103,1177778.655755,10.42.0.13,50854,10.42.0.49,52432,TCP,54,50557  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.001525
104,1182029.429876,10.42.0.13,59158,10.42.0.49,52432,TCP,54,50959  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.003111
105,1155607.614144,10.42.0.49,52432,10.42.0.13,50578,HTTP,491,Continuation,0.001113
106,351019.163493,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001278
107,248731.718687,10.42.0.49,52432,10.42.0.13,59470,HTTP,1096,Continuation,0.006834
108,1141124.874261,10.42.0.49,52432,10.42.0.13,50491,TCP,54,52432  >  50494 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.110227
109,1162467.488065,10.42.0.49,52432,10.42.0.13,50970,TCP,54,52432  >  50538 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000575
110,351063.170619,10.42.0.28,80,10.42.0.13,51361,TCP,54,80  >  51361 [ACK] Seq=1 Ack=482 Win=2439 Len=0,0.002632
111,1149072.62975,10.42.0.49,52432,10.42.0.13,50533,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.043479
112,324937.020335,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001172
113,351015.489654,10.42.0.28,80,10.42.0.13,51353,TCP,54,80  >  51365 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002539
