No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1165693.139237,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.000717
2,1156077.706473,10.42.0.49,52432,10.42.0.13,50856,TCP,54,52432  >  50536 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002891
3,1161213.072989,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.033085
4,1155842.698287,10.42.0.13,50557,10.42.0.49,52432,TCP,54,50552  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003552
5,351019.41911,10.42.0.28,80,10.42.0.13,51353,TCP,54,80  >  51388 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002788
6,1164777.549252,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.010276
7,350626.406098,10.42.0.49,52432,10.42.0.13,61831,TCP,54,52432  >  61893 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.002629
8,1161251.367263,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
9,351019.34111,10.42.0.28,80,10.42.0.13,51378,TCP,58,"80  >  51381 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.000111
10,1147354.80865,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000251
11,1183817.034897,10.42.0.13,50420,10.42.0.49,52432,TCP,54,50404  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004991
12,1132277.415652,10.42.0.13,50326,10.42.0.49,52432,TCP,54,50326  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000557
13,1183202.670974,10.42.0.13,50508,10.42.0.49,52432,TCP,54,50940  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000293
14,351019.693917,10.42.0.49,52432,10.42.0.13,61887,TCP,54,52432  >  61993 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000132
