No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1176739.913125,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=27179 Ack=199828 Win=5702 Len=0,0.232751
2,351015.00025,10.42.0.28,80,10.42.0.13,51349,TCP,58,"80  >  51341 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.000127
3,351001.458728,10.42.0.28,80,10.42.0.13,51364,TCP,54,80  >  51382 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002119
4,320015.191651,10.42.0.13,59475,10.42.0.28,80,TCP,54,59507  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.001011
5,1183619.430219,10.42.0.13,50524,10.42.0.49,52432,TCP,54,50404  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.001754
6,1170584.599033,10.42.0.49,52432,10.42.0.13,50533,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044513
7,1155365.66007,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.105374
8,355631.17758,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.008386
9,351007.142157,10.42.0.28,80,10.42.0.13,51378,TCP,54,80  >  51382 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.001018
10,350988.218359,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.004552
11,1144777.92319,10.42.0.49,52432,10.42.0.13,50856,HTTP,1096,Continuation,0.006886
12,351019.785826,10.42.0.28,80,10.42.0.13,51368,TCP,54,80  >  51368 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002118
13,1132277.560058,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,1.136947
14,351064.571323,10.42.0.28,80,10.42.0.13,51369,TCP,54,80  >  51365 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.000163
15,1149541.413654,10.42.0.49,52432,10.42.0.13,50532,TCP,54,[TCP Keep-Alive ACK] 52432  >  50597 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
16,351019.089676,10.42.0.28,80,10.42.0.13,51364,TCP,58,"80  >  51351 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.001747
17,422076.019826,10.42.0.49,52432,10.42.0.13,62617,TCP,54,52432  >  62582 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.210571
18,351024.302121,10.42.0.13,59497,10.42.0.28,80,TCP,54,59493  >  80 [ACK] Seq=583 Ack=103 Win=65535 Len=0,0.000106
19,1151929.812876,10.42.0.49,52432,10.42.0.13,50555,TCP,58,"52432  >  50533 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460",0.00011
20,1132280.952797,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=28463 Ack=2020222 Win=520 Len=0,0.008225
21,1148040.601589,10.42.0.49,52432,10.42.0.13,50594,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.048488
22,1139567.315295,10.42.0.49,52432,10.42.0.13,5053,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart",
23,1132277.587946,10.42.0.13,50326,10.42.0.28,80,TCP,54,65050  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002499
24,1145900.015821,10.42.0.49,52432,10.42.0.13,50550,TCP,54,52432  >  50514 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.004884
25,1174478.817319,10.42.0.49,52432,10.42.0.13,50894,TCP,54,52432  >  50850 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002408
26,416844.093033,10.42.0.13,62441,10.42.0.49,52432,TCP,54,62484  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003558
27,1141425.067785,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,5.102967
28,238904.935038,10.42.0.13,51159,10.42.0.28,80,TCP,54,51159  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004233
29,240092.521713,10.42.0.49,52432,10.42.0.13,59469,TCP,54,52432  >  59692 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.159477
30,351019.909852,10.42.0.28,80,10.42.0.13,51349,TCP,54,80  >  51365 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002499
31,350984.39288,10.42.0.49,52432,10.42.0.13,61827,TCP,54,52432  >  61870 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000225
32,1184173.02845,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.110535
33,1176007.683819,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000253
34,1132280.660985,10.42.0.13,50340,10.42.0.49,52432,TCP,54,50532  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000246
35,1174547.929211,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.008528
36,1174785.930035,10.42.0.49,52432,10.42.0.13,50505,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.100224
37,1164773.645138,10.42.0.49,52432,10.42.0.13,50810,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.049661
38,1132277.992846,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.122538
39,423003.408524,10.42.0.13,62728,10.42.0.49,52432,TCP,54,62604  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002499
40,1152928.732859,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.014346
41,351019.146518,10.42.0.28,80,10.42.0.13,51367,TCP,54,80  >  51360 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.001107
42,324258.692034,10.42.0.13,50341,10.42.0.28,80,TCP,54,50341  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000102
43,249937.380675,10.42.0.13,59681,10.42.0.49,52432,TCP,54,59619  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.006251
44,237087.504899,10.42.0.13,51109,10.42.0.28,80,TCP,54,51109  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000109
45,1147174.895554,10.42.0.13,50514,10.42.0.49,52432,TCP,54,50552  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.006433
46,1178003.825195,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.006658
47,377039.923217,10.42.0.13,61938,10.42.0.49,52432,TCP,54,61938  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.002331
48,351019.051958,10.42.0.13,51387,10.42.0.28,80,TCP,54,51381  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000104
49,1170555.830095,10.42.0.49,52432,10.42.0.13,50557,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.045741
50,1164531.025315,10.42.0.49,52432,10.42.0.13,50505,TCP,54,52432  >  50550 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.004796
51,1178006.611475,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000667
52,1132280.712987,10.42.0.13,50385,10.42.0.49,52432,TCP,54,50920  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.002313
53,350492.905195,10.42.0.13,51347,10.42.0.28,80,TCP,54,51399  >  80 [ACK] Seq=515 Ack=104 Win=65535 Len=0,0.000104
54,1166939.290257,10.42.0.49,52432,10.42.0.13,50705,TCP,54,52432  >  50830 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002745
55,1132277.777112,10.42.0.13,65050,10.42.0.49,52432,TCP,54,50728  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.005014
56,1166078.564299,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000734
57,321987.364898,10.42.0.49,52432,10.42.0.13,60954,TCP,54,52432  >  61946 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.102828
58,1134222.587794,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=129218 Ack=92248 Win=5111 Len=0,0.211522
59,256379.569912,10.42.0.49,61386,54.216.1.110,443,TLSv1.2,123,Application Data,13.53814
60,1174777.680445,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.106735
61,361145.640617,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000539
62,1156939.045182,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
63,1174038.562881,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.009424
64,1174778.548696,10.42.0.13,50848,10.42.0.49,52432,TCP,54,50864  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.008425
65,1167737.02279,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.101772
66,1139382.856452,10.42.0.49,52432,10.42.0.13,50403,TCP,54,52432  >  50320 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000158
67,353509.453562,10.42.0.13,51478,10.42.0.28,80,TCP,54,51387  >  80 [ACK] Seq=482 Ack=103 Win=65535 Len=0,0.000105
68,1145601.643665,10.42.0.49,52432,10.42.0.13,50505,TCP,54,"52432  >  50505 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.000567
69,250507.064878,10.42.0.13,52727,10.42.0.28,80,TCP,54,52767  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.003388
70,351007.839027,10.42.0.13,51347,10.42.0.28,80,TCP,54,51346  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000105
71,1131296.061521,10.42.0.49,52432,10.42.0.13,50324,TCP,54,52432  >  50320 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.135963
72,316032.626533,10.42.0.13,59434,10.42.0.28,80,TCP,54,59436  >  80 [ACK] Seq=483 Ack=102 Win=65535 Len=0,0.000101
73,1155718.159275,10.42.0.13,50557,10.42.0.49,52432,TCP,54,50559  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004118
74,423322.610065,10.42.0.13,62743,10.42.0.49,52432,TCP,54,62759  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000171
75,1167739.329662,10.42.0.13,50850,10.42.0.49,52432,TCP,54,50606  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003643
76,1132280.508779,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000264
