No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,351019.697594,10.42.0.28,80,10.42.0.13,59682,TCP,58,"80  >  59682 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.001052
2,1132277.737791,10.42.0.13,50323,10.42.0.28,80,TCP,54,50329  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000104
3,1132277.963155,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=28197 Ack=12197 Win=5844 Len=0,0.006724
4,1164177.967463,10.42.0.49,52432,10.42.0.13,50812,TCP,54,52432  >  50753 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001115
5,1183849.037018,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.048852
6,1161136.54842,10.42.0.49,52432,10.42.0.13,50526,TCP,54,52432  >  50505 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.006875
7,1183287.520865,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.100866
8,1141862.051368,10.42.0.49,52432,10.42.0.13,50622,TCP,54,"52432  >  50502 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.005384
9,1134563.780286,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.099785
10,351019.649946,10.42.0.49,52432,10.42.0.13,61892,TCP,54,52432  >  61959 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001395
11,1176745.852086,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.123291
12,351015.310981,10.42.0.13,51352,10.42.0.28,80,TCP,54,51353  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002731
13,355628.826951,10.42.0.13,61830,10.42.0.49,52432,TCP,54,61836  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.007159
14,1132277.265644,10.42.0.13,50326,10.42.0.49,52432,TCP,54,50326  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.000265
15,351024.363111,10.42.0.13,51363,10.42.0.28,80,TCP,54,51353  >  80 [ACK] Seq=514 Ack=103 Win=65535 Len=0,0.000111
16,235923.826589,10.42.0.49,52432,10.42.0.13,59810,HTTP,1096,Continuation,0.008285
17,1178000.479518,10.42.0.49,52432,10.42.0.13,50556,TCP,58,"52432  >  50532 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460",0.00024
18,377965.909276,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001039
19,1163933.778033,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.136086
20,1132280.657547,10.42.0.13,50392,10.42.0.28,80,TCP,54,52632  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000109
21,1153550.96327,10.42.0.13,50505,10.42.0.49,52432,TCP,54,50556  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.000345
22,1144947.407934,10.42.0.49,52432,10.42.0.13,50549,TCP,54,52432  >  50484 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.003581
23,1149477.268877,10.42.0.13,50848,10.42.0.49,52432,TCP,54,50848  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003252
24,373225.956895,10.42.0.49,52432,10.42.0.13,61975,TCP,54,"52432  >  61875 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.005214
25,1132277.984313,10.42.0.13,50327,10.42.0.49,52432,TCP,54,50327  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.005016
26,405121.88682,10.42.0.49,52432,10.42.0.13,62369,TCP,54,52432  >  62614 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.103113
27,1144531.642155,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000156
28,1145318.629235,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.177949
29,315228.954911,10.42.0.13,59470,10.42.0.28,80,TCP,54,59432  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004674
30,1132277.130253,10.42.0.13,50324,10.42.0.49,52432,TCP,54,50326  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.007564
31,1178000.94846,10.42.0.49,52432,10.42.0.13,50975,TCP,54,52432  >  50553 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002397
32,412150.425322,10.42.0.49,52432,10.42.0.13,62478,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.317267
33,1143448.686012,10.42.0.13,50508,10.42.0.49,52432,TCP,54,50524  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.007014
34,411001.602849,10.42.0.13,51768,10.42.0.28,80,TCP,54,51708  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000257
35,1132277.300884,10.42.0.13,50327,10.42.0.49,52432,TCP,54,50342  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003563
36,1178837.620399,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.106052
