No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1132277.660477,10.42.0.13,50526,10.42.0.49,52432,TCP,54,50750  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003274
2,1170518.552158,10.42.0.13,50556,10.42.0.49,52432,TCP,54,50555  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000866
3,1164307.922488,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.115557
4,255907.050968,10.42.0.28,80,10.42.0.13,52734,TCP,54,80  >  52727 [ACK] Seq=199 Ack=483 Win=2438 Len=0,0.001067
5,249465.375382,10.42.0.49,52432,10.42.0.13,59489,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.042677
6,1145319.419335,10.42.0.49,52432,10.42.0.13,50535,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.042494
7,316194.541147,10.42.0.49,52432,10.42.0.13,61872,TCP,54,52432  >  61941 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001969
8,351019.641251,10.42.0.28,80,10.42.0.13,51361,TCP,54,80  >  51365 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.004457
9,1132277.210082,10.42.0.13,50327,10.42.0.49,52432,TCP,54,50326  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.001459
10,1170360.440248,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=10722 Ack=12713 Win=5840 Len=0,0.083297
11,1170550.595746,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000581
12,1171122.074264,10.42.0.49,52432,10.42.0.13,50315,TCP,54,52432  >  50610 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.004936
13,1170517.70526,10.42.0.49,52432,10.42.0.13,50705,TCP,54,52432  >  50575 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.004249
14,1162174.977969,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.109854
