No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1156069.63512,10.42.0.13,50504.0,10.42.0.49,52432.0,TCP,54,50555  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.000753
2,422074.390324,10.42.0.49,61389.0,54.216.1.110,443.0,TCP,54,61389  >  443 [ACK] Seq=12921 Ack=11333 Win=5849 Len=0,0.165228
3,234722.705052,10.42.0.13,50740.0,10.42.0.28,80.0,TCP,54,50777  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.000107
4,1170355.696872,10.42.0.49,52432.0,10.42.0.13,50706.0,TCP,54,52432  >  50608 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.10295
5,1141820.048084,10.42.0.13,5353.0,10.42.0.49,5353.0,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.000817
6,375292.583523,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.009938
7,1152777.598565,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,555,Application Data,0.034549
8,1174860.473848,10.42.0.13,50726.0,10.42.0.49,52432.0,TCP,54,50724  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004552
9,351024.505557,10.42.0.13,51353.0,10.42.0.28,80.0,TCP,54,51351  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000105
10,315228.413039,10.42.0.28,80.0,10.42.0.13,50378.0,TCP,54,80  >  50338 [ACK] Seq=1 Ack=582 Win=2439 Len=0,0.001383
11,1132277.252107,10.42.0.13,65052.0,10.42.0.28,80.0,TCP,54,65052  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000106
12,1158388.557513,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=180612 Ack=150940 Win=4511 Len=0,0.208959
13,422073.064025,10.42.0.49,52432.0,10.42.0.13,62626.0,TCP,54,52432  >  62622 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.203062
14,1182027.678775,10.42.0.13,50826.0,10.42.0.49,52432.0,TCP,54,50828  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.006566
15,256372.120992,10.42.0.13,59819.0,10.42.0.49,52432.0,TCP,54,59819  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.003375
