No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1145666.496041,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,539,Application Data,0.009431
2,1182027.680634,10.42.0.13,50990.0,10.42.0.49,52432.0,TCP,54,50948  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.004925
3,322084.85137,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000195
4,351019.054138,10.42.0.28,80.0,10.42.0.13,51351.0,TCP,58,"80  >  51385 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.001014
5,362369.832835,10.42.0.13,61927.0,10.42.0.49,52432.0,TCP,54,61928  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.004552
6,1176118.549572,10.42.0.49,52432.0,10.42.0.13,50885.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.049498
7,1156941.064652,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=15062 Ack=130758 Win=5702 Len=0,0.005535
8,1147867.963568,10.42.0.49,52432.0,10.42.0.13,50812.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044988
9,1132277.27741,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=32272 Ack=1654 Win=56535 Len=0,0.000373
10,1149568.818432,10.42.0.49,52432.0,10.42.0.13,50535.0,HTTP,1096,Continuation,0.006563
11,1171113.536866,10.42.0.49,52432.0,10.42.0.13,50822.0,TCP,54,52432  >  50614 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001264
12,1166396.004926,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,539,Application Data,0.12429
13,360489.739387,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.005395
14,1150942.416016,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.005655
15,1160739.429336,10.42.0.49,52432.0,10.42.0.13,50702.0,TCP,54,52432  >  50320 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001699
16,1150973.897825,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001055
17,1132277.818466,10.42.0.13,50397.0,10.42.0.49,52432.0,TCP,54,50320  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003697
18,1170551.568662,10.42.0.13,50594.0,10.42.0.49,52432.0,TCP,54,50555  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.000163
19,355631.201155,10.42.0.13,51381.0,10.42.0.49,52432.0,TCP,54,59831  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.001897
20,1145664.414176,10.42.0.13,50528.0,10.42.0.49,52432.0,TCP,54,50524  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000181
21,422076.082603,10.42.0.49,61389.0,54.216.1.110,443.0,TCP,54,61389  >  443 [ACK] Seq=14347 Ack=38030 Win=5840 Len=0,0.006039
22,1157173.633118,10.42.0.49,52432.0,10.42.0.13,50750.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.041117
23,418620.612012,10.42.0.49,52432.0,10.42.0.13,62589.0,HTTP,1096,Continuation,0.00667
24,1132277.910413,10.42.0.49,52432.0,10.42.0.13,50326.0,TCP,54,[TCP Keep-Alive ACK] 52432  >  50972 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
25,1138202.74586,10.42.0.49,52432.0,10.42.0.13,50610.0,TCP,54,52432  >  50606 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002463
26,351024.353661,10.42.0.28,80.0,10.42.0.13,51387.0,TCP,54,80  >  51382 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002373
27,1162327.090552,10.42.0.49,52432.0,10.42.0.13,50755.0,TCP,54,52432  >  50532 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000133
28,1132280.599155,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=25196 Ack=27817 Win=5111 Len=0,0.110769
29,1145476.680619,10.42.0.49,52432.0,10.42.0.13,50602.0,TCP,54,52432  >  50505 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000114
30,1165693.043739,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,1.236069
31,1154010.572563,10.42.0.49,52432.0,10.42.0.13,50550.0,TCP,58,"52432  >  50520 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460",0.00011
