No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,247995.954087,10.42.0.13,59638.0,10.42.0.49,52432.0,TCP,54,[TCP Keep-Alive] 59593  >  52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=0,0.239
2,1132278.858078,10.42.0.13,50326.0,10.42.0.49,52432.0,TCP,54,50610  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.000398
3,316993.190303,10.42.0.28,55988.0,34.241.185.170,443.0,TCP,54,55988  >  443 [ACK] Seq=25714 Ack=2020 Win=1942 Len=0,0.244594
4,259875.074979,10.42.0.13,52832.0,10.42.0.49,52432.0,HTTP,216,POST /pair-verify HTTP/1.1  (application/pairing+tlv8),0.001323
5,325363.36556,10.42.0.13,61813.0,10.42.0.49,52432.0,TCP,54,61859  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.000257
6,356953.80552,10.42.0.13,61810.0,10.42.0.49,52432.0,HTTP,136,Continuation,0.008078
7,353509.615578,10.42.0.13,51741.0,10.42.0.28,80.0,TCP,408,"51349  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=354 [TCP PDU reassembled in 26743]",0
8,424679.576587,10.42.0.49,61389.0,54.216.1.110,443.0,TCP,54,61389  >  443 [ACK] Seq=43142 Ack=3232 Win=4651 Len=0,0.177976
9,1147920.916129,10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
10,348003.502735,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug",
11,158250.205986,10.42.0.28,80.0,10.42.0.13,57416.0,TCP,54,80  >  57274 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002826
12,1179628.102035,10.42.0.49,52432.0,10.42.0.13,50595.0,TCP,54,"52432  >  50590 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.006284
13,359090.206975,10.42.0.13,51718.0,10.42.0.28,80.0,TCP,54,"51178  >  80 [FIN, ACK] Seq=482 Ack=552 Win=65535 Len=0",0.001015
14,1164454.817158,10.42.0.49,61395.0,99.81.71.200,443.0,TCP,54,61395  >  443 [ACK] Seq=11142 Ack=323489 Win=4520 Len=0,0.166476
15,1183699.833828,10.42.0.13,50412.0,10.42.0.49,52432.0,HTTP,216,POST /pair-verify HTTP/1.1  (application/pairing+tlv8),0.010537
16,359277.50451,10.42.0.13,59433.0,10.42.0.28,80.0,TCP,54,"59438  >  80 [FIN, ACK] Seq=483 Ack=552 Win=65535 Len=0",0.000105
17,410997.531684,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Plug",
18,351007.472188,10.42.0.28,80.0,10.42.0.13,51333.0,HTTP,150,HTTP/1.1 200 OK  (text/html),0.000131
19,381957.206704,10.42.0.13,5353.0,10.42.0.49,5353.0,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.102874
20,250228.84445,10.42.0.49,61386.0,10.42.0.13,52472.0,TCP,54,61078  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.002436
21,370007.598331,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.045656
22,1148992.224515,10.42.0.49,52432.0,10.42.0.13,50546.0,HTTP,491,Continuation,0.004991
23,1174375.960574,10.42.0.49,61395.0,99.81.71.200,443.0,TLSv1.2,123,Application Data,58.43209
24,172353.616653,10.42.0.28,58272.0,54.170.92.104,443.0,TCP,54,58272  >  443 [ACK] Seq=15067 Ack=12756 Win=2751 Len=0,0.133027
25,1138018.419939,10.42.0.49,52432.0,10.42.0.13,50684.0,HTTP,1096,Continuation,0.00644
26,241923.676727,10.42.0.13,57467.0,10.42.0.28,80.0,TCP,407,"57763  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=353 [TCP PDU reassembled in 24618]",0
27,1161747.540115,10.42.0.13,50550.0,10.42.0.49,52432.0,TCP,54,50552  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.002644
28,429107.07005,10.42.0.28,80.0,10.42.0.13,51471.0,TCP,54,80  >  51615 [ACK] Seq=1 Ack=482 Win=2438 Len=0,0.002587
29,1133850.897963,10.42.0.28,55990.0,52.212.130.239,443.0,TLSv1.2,123,Application Data,30.139032
30,415685.566822,10.42.0.13,62409.0,10.42.0.28,80.0,TCP,78,"63068  >  80 [SYN, ECE, CWR, AE] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1007506",
31,370088.455283,10.42.0.13,61719.0,10.42.0.49,52432.0,TCP,54,[TCP Keep-Alive] 61916  >  52432 [ACK] Seq=495 Ack=1781 Win=65535 Len=0,0.398
32,1135480.478979,10.42.0.13,50502.0,10.42.0.49,52432.0,HTTP,136,Continuation,0.001117
33,423054.410996,10.42.0.13,62726.0,10.42.0.49,52432.0,TCP,54,62526  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.009234
34,174686.265506,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000589
35,249681.148712,10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,291,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA",
36,240254.364284,10.42.0.49,52432.0,10.42.0.13,59478.0,TCP,54,"52432  >  59738 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.000964
37,324920.090479,10.42.0.13,50361.0,10.42.0.49,52432.0,TCP,54,59370  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.003674
38,349657.337421,10.42.0.49,52432.0,10.42.0.13,61969.0,TCP,54,[TCP Keep-Alive ACK] 52432  >  61944 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.000
39,1150943.012454,10.42.0.28,55990.0,52.212.130.239,443.0,TLSv1.2,123,Application Data,10.01748
40,373208.414418,10.42.0.28,80.0,10.42.0.13,58915.0,HTTP,1236,HTTP/1.1 200 OK  (text/html),0.000875
41,318890.88713,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,262,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question SRV MSS210-9f39._hap._tcp.local, ""QU"" question SRV 0",
42,261734.864099,10.42.0.28,58273.0,52.212.130.239,443.0,TCP,54,58273  >  443 [ACK] Seq=31196 Ack=20680 Win=2302 Len=0,0.133681
43,321277.932029,10.42.0.13,50329.0,10.42.0.49,80.0,TCP,54,50393  >  80 [ACK] Seq=482 Ack=163 Win=65535 Len=0,0.000238
44,1170866.324732,99.81.71.200,443.0,10.42.0.49,61395.0,TLSv1.2,123,Application Data,0.035784
45,382252.888524,10.42.0.13,50173.0,10.42.0.28,80.0,TCP,54,50158  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.004736
46,323041.641518,10.42.0.13,60899.0,10.42.0.49,52432.0,TCP,54,60993  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003448
