No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,1184202.187177,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000659
2,1141422.159126,10.42.0.49,52432,10.42.0.13,50492,TCP,54,52432  >  50492 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.003879
3,351064.66649,10.42.0.28,55988,34.241.185.170,443,TLSv1.2,123,Application Data,0.025688
4,1132280.676682,10.42.0.13,50395,10.42.0.49,52432,TCP,54,50956  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000378
5,1132277.471681,10.42.0.13,50325,10.42.0.49,52432,TCP,54,50325  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003631
6,1161639.132339,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000335
7,1163254.604454,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000125
8,351019.582564,10.42.0.28,80,10.42.0.13,51368,TCP,54,80  >  51368 [ACK] Seq=1 Ack=483 Win=2438 Len=0,0.002105
9,320015.137734,10.42.0.13,59687,10.42.0.28,80,TCP,54,50341  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.000109
10,1154531.706055,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=20966 Ack=13452 Win=5840 Len=0,0.006835
11,1145314.522937,10.42.0.49,52432,10.42.0.13,50541,TCP,54,[TCP Keep-Alive ACK] 52432  >  50573 [ACK] Seq=1781 Ack=496 Win=5345 Len=0,0.00
12,1152029.530968,10.42.0.13,50552,10.42.0.49,52432,TCP,54,50555  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.001115
13,1151209.528396,10.42.0.49,52432,10.42.0.13,50556,TCP,54,52432  >  50555 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.003157
14,1167398.632989,10.42.0.49,52432,10.42.0.13,50703,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.046817
15,351019.410013,10.42.0.28,80,10.42.0.13,51368,TCP,58,"80  >  51383 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.001117
16,324132.079554,10.42.0.13,59474,10.42.0.49,52432,TCP,54,59474  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.006877
17,246304.97677,10.42.0.13,59694,10.42.0.49,52432,TCP,54,59484  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.005259
18,1132277.358946,10.42.0.13,50325,10.42.0.49,52432,TCP,54,50324  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.001478
19,1143193.63049,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000322
20,1167723.86022,10.42.0.49,52432,10.42.0.13,50703,TCP,54,52432  >  50808 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.004333
21,1151210.645236,10.42.0.49,52432,10.42.0.13,50556,TCP,54,52432  >  50532 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.12255
22,422074.007822,10.42.0.49,61389,54.216.1.110,443,TLSv1.2,555,Application Data,0.102354
23,351019.105215,10.42.0.13,51353,10.42.0.28,80,TCP,54,51365  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000232
24,410993.014961,10.42.0.13,62595,10.42.0.49,52432,TCP,54,62592  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.002659
25,1176639.793032,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.002554
26,1156806.753055,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,123,Application Data,0.001953
27,418617.048132,10.42.0.13,62591,10.42.0.49,52432,TCP,54,62592  >  52432 [ACK] Seq=496 Ack=1344 Win=65535 Len=0,0.004655
28,1132280.992546,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,539,Application Data,0.011464
29,1183202.687979,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.008222
30,355632.055893,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.005355
31,350985.13553,10.42.0.13,51468,10.42.0.28,80,TCP,54,51365  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.000519
32,1132277.329039,10.42.0.13,50326,10.42.0.28,80,TCP,54,50392  >  80 [ACK] Seq=483 Ack=103 Win=65535 Len=0,0.002523
