No.,Time,Source,Source port,Destination,Destination port,Protocol,Length,Info,Date time
1,264304.832051,54.216.1.110,443.0,10.42.0.49,61386.0,TLSv1.2,507,Application Data,4.934957
2,176111.956989,54.170.92.104,443.0,10.42.0.28,58272.0,TLSv1.2,123,Application Data,0.036413
3,373195.61863,10.42.0.49,5353.0,10.42.0.140,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.011453
4,1162317.332554,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.009727
5,354111.567828,10.42.0.28,55988.0,34.241.185.170,443.0,TCP,54,55988  >  443 [ACK] Seq=4702 Ack=302388 Win=1920 Len=0,0.204043
6,348590.14583,10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A, cache",
7,427090.09016,10.42.0.13,62892.0,10.42.0.49,80.0,TCP,54,60906  >  80 [ACK] Seq=483 Ack=102 Win=65535 Len=0,0.000115
8,11771196.41864,99.81.71.200,443.0,10.42.0.49,61395.0,TLSv1.2,507,Application Data,4.739231
9,320902.902828,10.42.0.13,60950.0,10.42.0.49,52432.0,TCP,54,60901  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.000422
10,238901.097654,10.42.0.13,59279.0,10.42.0.28,80.0,TCP,54,52901  >  80 [ACK] Seq=482 Ack=102 Win=65535 Len=0,0.00437
11,238902.451266,10.42.0.49,61386.0,54.216.1.110,443.0,TCP,54,61386  >  443 [ACK] Seq=15247 Ack=384471 Win=5702 Len=0,0.247111
12,1182061.932738,99.81.71.200,443.0,10.42.0.49,61395.0,TLSv1.2,123,Application Data,0.03351
13,381892.265655,10.42.0.49,52432.0,10.42.0.13,60855.0,TCP,54,52432  >  59875 [ACK] Seq=221 Ack=414 Win=5427 Len=0,0.008811
14,158251.762893,10.42.0.28,80.0,10.42.0.13,57508.0,TCP,54,80  >  56943 [ACK] Seq=219 Ack=484 Win=2437 Len=0,0.000594
15,322826.987722,10.42.0.13,60929.0,10.42.0.49,52432.0,TCP,54,60948  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.000153
16,249467.566143,10.42.0.49,52432.0,10.42.0.13,59483.0,TCP,58,"52432  >  59489 [SYN, ACK] Seq=0 Ack=1 Win=5840 Len=0 MSS=1460",0.000735
17,1157904.435526,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.002446
18,1147424.786588,10.42.0.28,55990.0,52.212.130.239,443.0,TLSv1.2,123,Application Data,41.297882
19,1150530.129592,10.42.0.13,50578.0,10.42.0.28,80.0,TCP,408,"59156  >  80 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=354 [TCP PDU reassembled in 30310]",
20,405070.808812,10.42.0.28,80.0,10.42.0.13,51433.0,TCP,58,"80  >  51472 [SYN, ACK] Seq=0 Ack=1 Win=2920 Len=0 MSS=1460",0.001157
21,422792.329791,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.006308
22,347032.530769,10.42.0.49,5353.0,224.0.0.251,5353.0,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A,",
23,255908.893496,10.42.0.28,80.0,10.42.0.13,52764.0,TCP,156,"80  >  52746 [PSH, ACK] Seq=1 Ack=499 Win=24217 Len=102 [TCP PDU reassembled in 3549]",
24,377220.978826,10.42.0.28,55988.0,34.241.185.170,443.0,TLSv1.2,123,Application Data,0.024862
25,372325.580589,10.42.0.49,61388.0,54.216.1.110,443.0,TLSv1.2,555,Application Data,0.116764
26,421774.816638,54.216.1.110,443.0,10.42.0.49,61389.0,TLSv1.2,123,Application Data,0.035966
27,174342.750849,10.42.0.49,52432.0,10.42.0.13,58472.0,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.280302
28,381932.574812,10.42.0.28,55988.0,34.241.185.170,443.0,TCP,54,55988  >  443 [ACK] Seq=8557 Ack=4685 Win=2923 Len=0,0.119695
29,256679.481131,10.42.0.49,52432.0,10.42.0.13,59950.0,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.046735
30,242739.544587,10.42.0.13,59671.0,10.42.0.28,80.0,TCP,54,57197  >  80 [ACK] Seq=482 Ack=167 Win=65535 Len=0,0.001403
31,1165670.727827,10.42.0.49,52432.0,10.42.0.13,50718.0,HTTP,1096,Continuation,0.027836
32,374732.494062,10.42.0.49,5353.0,10.42.0.13,5353.0,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001625
33,349326.082228,10.42.0.49,52432.0,10.42.0.13,62726.0,TCP,54,"52432  >  62029 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.006088
34,171789.389672,99.81.71.200,443.0,10.42.0.49,61385.0,TLSv1.2,123,Application Data,0.037107
