epoch,loss,val_loss
0,0.33218151330947876,0.10113155096769333
1,0.1121767908334732,0.05116460844874382
2,0.0760936290025711,0.0349077433347702
3,0.059441547840833664,0.028045622631907463
4,0.04850010573863983,0.02383076213300228
5,0.04166290536522865,0.022807598114013672
6,0.03828566521406174,0.0212898887693882
7,0.03555094078183174,0.020679060369729996
8,0.033247414976358414,0.020631926134228706
9,0.029689060524106026,0.020563598722219467
10,0.027744201943278313,0.020545126870274544
11,0.02595328539609909,0.020597729831933975
12,0.02391119860112667,0.020262032747268677
13,0.023642487823963165,0.020131969824433327
14,0.02336001582443714,0.021943869069218636
15,0.023452190682291985,0.020081136375665665
16,0.021700134500861168,0.02010100521147251
17,0.021452076733112335,0.019974589347839355
18,0.02166835032403469,0.020057393237948418
19,0.022951195016503334,0.020491071045398712
20,0.02312692441046238,0.02035420946776867
21,0.021453531458973885,0.019940994679927826
22,0.020601436495780945,0.019885538145899773
23,0.021307354792952538,0.019911574199795723
24,0.021687006577849388,0.019931908696889877
25,0.022315217182040215,0.019851841032505035
26,0.021811429411172867,0.01987536810338497
27,0.021320169791579247,0.020739123225212097
28,0.021605946123600006,0.019831804558634758
29,0.02151997573673725,0.020091893151402473
30,0.02189376763999462,0.02140149474143982
31,0.021676387637853622,0.021230069920420647
32,0.02146637812256813,0.019785571843385696
33,0.020778240635991096,0.019833138212561607
34,0.021019017323851585,0.01985497958958149
35,0.020845383405685425,0.019836675375699997
36,0.021228792145848274,0.020080674439668655
37,0.022005457431077957,0.01983487419784069
38,0.02136465348303318,0.01977161504328251
39,0.020866503939032555,0.01995065063238144
40,0.021579399704933167,0.019854499027132988
41,0.02074270136654377,0.019735753536224365
42,0.020977294072508812,0.019864529371261597
43,0.02103094570338726,0.019765757024288177
44,0.021443190053105354,0.01981319859623909
45,0.021147768944501877,0.01985563151538372
46,0.020541919395327568,0.02285637892782688
47,0.021486878395080566,0.019761918112635612
48,0.020948342978954315,0.02010650373995304
49,0.020636584609746933,0.019896555691957474
50,0.020939094945788383,0.019770363345742226
51,0.02099602110683918,0.019769389182329178
52,0.02103235200047493,0.019766628742218018
53,0.020862620323896408,0.01987084560096264
54,0.021070491522550583,0.019930126145482063
55,0.02074272744357586,0.019760575145483017
56,0.020510699599981308,0.019745655357837677
57,0.020371543243527412,0.021418539807200432
58,0.020926805213093758,0.01973370835185051
59,0.0211099274456501,0.01976701058447361
60,0.02072744444012642,0.019766660407185555
61,0.02066446840763092,0.019982583820819855
62,0.020864376798272133,0.01990252546966076
63,0.020740114152431488,0.019698817282915115
64,0.020417802035808563,0.01971486024558544
65,0.020558975636959076,0.01998874917626381
66,0.020827356725931168,0.02012879028916359
67,0.02081887610256672,0.01977255940437317
68,0.020621713250875473,0.019750557839870453
69,0.02051999419927597,0.020687902346253395
70,0.020616091787815094,0.019863780587911606
71,0.020344598218798637,0.01978779397904873
72,0.020298287272453308,0.01972798816859722
73,0.0206909142434597,0.019748495891690254
74,0.02065267786383629,0.019889045506715775
75,0.02067015878856182,0.019823726266622543
76,0.02031210996210575,0.01971159316599369
77,0.02036256343126297,0.01976003497838974
78,0.020668242126703262,0.019746623933315277
79,0.020892854779958725,0.019685421139001846
80,0.020305456593632698,0.019907379522919655
81,0.020494213327765465,0.019740227609872818
82,0.020390039309859276,0.019821202382445335
83,0.020401330664753914,0.01976929046213627
84,0.020802855491638184,0.02078813873231411
85,0.0205694492906332,0.019703947007656097
86,0.020410999655723572,0.01971406117081642
87,0.020308123901486397,0.019759947434067726
88,0.020642295479774475,0.02036011405289173
89,0.02074863761663437,0.019800947979092598
90,0.020469853654503822,0.019785674288868904
91,0.020259853452444077,0.01978323608636856
92,0.020372439175844193,0.019740764051675797
93,0.020783694460988045,0.020282644778490067
94,0.020580776035785675,0.019950874149799347
95,0.020371802151203156,0.019750447943806648
96,0.02053523063659668,0.020827485248446465
97,0.020336518064141273,0.019840450957417488
98,0.02044745162129402,0.019692188128829002
99,0.020382966846227646,0.019971663132309914
