No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,156.886993,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3727439 Ack=1 Win=1869 Len=1388 TSval=48,
2,148.950967,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=237292 Ack=1 Win=1869 Len=1388 TSval=480,
3,244.855043,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1086383 Ack=226378741 Win=1869 Len=1,
4,226.212513,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609474600 Ack=3545007976 Win=186,
5,112.700373,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293057228 Ack=1 Win=1869 Len=1388 TSval,
6,167.820199,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293664 Ack=1 Win=1869 Len=1388 TSval=48,
7,149.798993,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2517041 Ack=1 Win=1869 Len=1388 TSval=48,
8,13.994554,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1034670 Ack=1 Win=1869 Len=1388 TSval=468,
9,104.556552,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1727231 Ack=1 Win=1869 Len=1388 TSval=48,
10,13.615259,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1147075 Ack=1 Win=1869 Len=1388 TSval=468,
11,244.832144,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1073063 Ack=226378741 Win=1869 Len=1,
12,286.521081,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=133328 Ack=193 Win=14952 Len=1388 TSval=,
13,284.16927,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=119365 Ack=193 Win=14952 Len=1388 TSval=4,
14,137.540238,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1294059 Ack=1 Win=1869 Len=1388 TSval=48,
15,13.670039,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8277470 Ack=1 Win=1869 Len=1388 TSval=468,
16,151.495429,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3040317 Ack=1 Win=1869 Len=1388 TSval=48,
17,244.813044,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1030221 Ack=226378741 Win=1869 Len=1,
18,149.794137,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2533171 Ack=1 Win=1869 Len=1388 TSval=48,
19,126.85379,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294095 Ack=1 Win=1869 Len=1388 TSval=484,
20,186.10703,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=6977853 Ack=1 Win=1869 Len=1388 TSval=485,
21,108.552428,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293097 Ack=1 Win=1869 Len=1388 TSval=48,
22,178.185542,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=540065 Win=32679 Len=0 TSval=366363368 TSecr,
23,128.34792,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=429401776 Win=32768 Len=0 TSval=366310451 T,
24,108.996557,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42930753 Ack=1512677965 Win=1869 Len,
25,149.841389,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2592721 Ack=1 Win=1869 Len=1388 TSval=48,
26,117.037869,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293197 Ack=1 Win=1869 Len=1388 TSval=48,
27,244.832535,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1024077 Ack=226378741 Win=1869 Len=1,
28,170.074756,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4292866 Ack=1 Win=1869 Len=1388 TSval=48,
29,209.766172,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1223381 Ack=1 Win=1869 Len=1388 TSval=48,
30,112.130424,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429403817 Ack=1 Win=1869 Len=1388 TSval=,
31,244.821045,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1061123 Ack=226378741 Win=1869 Len=1,
32,108.719541,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429240090 Ack=1 Win=1869 Len=1388 TSval=,
33,198.795476,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42905386 Ack=1512677965 Win=1869 Len,
34,207.704496,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12205550 Ack=1 Win=1869 Len=1388 TSval=4,
35,165.149244,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293076 Ack=1 Win=1869 Len=1388 TSval=48,
36,207.01238,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1224858 Ack=1 Win=1869 Len=1388 TSval=469,
37,129.015493,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294340603 Ack=1 Win=1869 Len=1388 TSval,
38,19.720508,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2517278 Ack=1 Win=1869 Len=1388 TSval=469,
39,10.525074,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1743053 Ack=1 Win=1869 Len=1388 TSval=468,
40,149.982139,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2437003 Ack=1 Win=1869 Len=1388 TSval=48,
