No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,29.967576,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8054161 Ack=1512677965 Win=1869 Len=1,
2,166.812443,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3827017 Ack=1 Win=1869 Len=1388 TSval=48,
3,178.20464,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=5294060 Ack=1 Win=1869 Len=1388 TSval=484,
4,244.961556,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=10456861 Ack=1 Win=1869 Len=1388 TSval=4,
5,17.708611,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1740419 Ack=1 Win=1869 Len=1388 TSval=468,
6,244.953554,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1061061 Ack=226378741 Win=1869 Len=1,
7,207.077259,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1227932 Ack=1 Win=1869 Len=1388 TSval=48,
8,27.233982,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8133118 Ack=1512677965 Win=1869 Len=1,
9,21.335047,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7825161 Ack=1512677965 Win=1869 Len=1,
10,21.660129,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7678979 Ack=1512677965 Win=1869 Len=1,
11,231.201686,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610290688 Ack=3545007976 Win=186,
12,245.330164,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=11267778 Ack=1 Win=1869 Len=1388 TSval=4,
13,170.012476,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4292917 Ack=1 Win=1869 Len=1388 TSval=48,
14,201.77601,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42908874 Ack=1 Win=1869 Len=1388 TSval=48,
