No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,17.766417,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=205079 Win=32679 Len=0 TSval=366359389 TSecr=,
2,123.991516,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294582 Ack=1 Win=1869 Len=1388 TSval=48,
3,111.739896,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293035 Ack=1 Win=1869 Len=1388 TSval=48,
4,299.869182,192.168.0.13,9020,192.168.0.16,49799,TCP,1498,[TCP Retransmission] 9020  >  49799 [ACK] Seq=71923 Ack=193 Win=14952 Len=1388 TSval=4,
5,275.951969,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=609981 Ack=193 Win=14952 Len=1388 TSval=,
6,270.120777,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=1193004 Ack=193 Win=14952 Len=1388 TSval,
7,206.999924,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1243274 Ack=1 Win=1869 Len=1388 TSval=48,
8,244.916587,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=21328700 Ack=1 Win=1869 Len=1388 TSval=4,
9,24.112643,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7828320 Ack=1512677965 Win=1869 Len=1,
10,24.330969,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7811067 Ack=1512677965 Win=1869 Len=1,
11,186.756221,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=526332 Ack=1 Win=1869 Len=1388 TSval=480,
