No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,107.072772,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4292830 Ack=1 Win=1869 Len=1388 TSval=48,
2,165.50567,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293736 Ack=1 Win=1869 Len=1388 TSval=483,
3,149.778612,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=2385057 Win=32679 Len=0 TSval=366335550 TSec,
4,149.690579,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2433058 Ack=1 Win=1869 Len=1388 TSval=48,
5,273.801481,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=1071048 Ack=193 Win=14952 Len=1388 TSval,
6,216.358852,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1286191 Ack=1 Win=1869 Len=1388 TSval=48,
7,223.777757,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=160940648 Ack=2045007976 Win=1869,
8,270.00649,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=4291100 Ack=193 Win=14952 Len=1388 TSval=,
9,117.670721,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429409043 Ack=1 Win=1869 Len=1388 TSval=,
10,244.837276,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1054776 Ack=226378741 Win=1869 Len=1,
11,211.777771,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260689982 Ack=3545007976 Win=186,
12,137.308641,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4294393 Win=32505 Len=0 TSval=366359154 TSec,
13,112.937938,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293006061 Ack=1 Win=1869 Len=1388 TSval,
14,10.700678,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1701495 Ack=1 Win=1869 Len=1388 TSval=468,
15,207.00647,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12206264 Ack=1 Win=1869 Len=1388 TSval=48,
16,244.879249,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1085754 Ack=226378741 Win=1869 Len=1,
17,239.904545,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16102238 Ack=1 Win=1869 Len=1388 TSval=4,
18,27.970571,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8132291 Ack=1512677965 Win=1869 Len=1,
19,207.077438,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1227178 Ack=1 Win=1869 Len=1388 TSval=48,
20,21.320062,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7813162 Ack=1512677965 Win=1869 Len=1,
21,149.463644,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2471057 Ack=1 Win=1869 Len=1388 TSval=48,
22,222.71098,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609451550 Ack=3545007976 Win=1869,
23,239.303044,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610610393 Ack=3545007976 Win=186,
24,286.947452,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=554379 Ack=193 Win=14952 Len=1388 TSval=,
25,107.07694,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42925585 Ack=1512677965 Win=1869 Len=,
