No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,202.120725,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4291117444 Ack=2043866417 Win=186,
2,165.697443,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293653 Ack=1 Win=1869 Len=1388 TSval=48,
3,219.993699,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,9020  >  49784 [ACK] Seq=1608987 Ack=1512677965 Win=1869 Len=1388 TSval,
4,128.134098,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294795 Ack=1 Win=1869 Len=1388 TSval=48,
5,239.701262,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610101 Ack=1512677965 Win=1869 Len=,
6,13.666942,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8272863 Ack=1 Win=1869 Len=1388 TSval=468,
7,222.495954,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609493760 Ack=3545007976 Win=186,
8,239.968245,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1611113920 Ack=3545007976 Win=186,
9,214.506599,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1272835 Ack=1 Win=1869 Len=1388 TSval=48,
10,207.170877,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12229436 Ack=1 Win=1869 Len=1388 TSval=4,
11,21.687913,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7571297 Ack=1512677965 Win=1869 Len=1,
12,244.916679,223.39.118.176,443,192.168.0.23,37518,TCP,102,443  >  3747 [ACK] Seq=1 Ack=155 Win=10956 Len=0,0.000342
13,27.125495,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8609842 Ack=1512677965 Win=1869 Len=1,
14,207.71047,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12253237 Ack=1 Win=1869 Len=1388 TSval=48,
15,101.64398,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293270 Ack=1 Win=1869 Len=1388 TSval=483,
16,107.820223,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293053850 Ack=1 Win=1869 Len=1388 TSval,
17,115.541376,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293263 Ack=1 Win=1869 Len=1388 TSval=48,
18,215.320982,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=13088933 Ack=1 Win=1869 Len=1388 TSval=4,
19,206.124176,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1205190 Ack=1 Win=1869 Len=1388 TSval=48,
20,284.190382,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=1136197 Ack=193 Win=14952 Len=1388 TSval,
21,278.129322,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=106493 Ack=193 Win=14952 Len=1388 TSval=,
22,173.210913,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=5264815 Ack=1 Win=1869 Len=1388 TSval=48,
23,147.036023,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2293052 Ack=1 Win=1869 Len=1388 TSval=48,
24,207.080783,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=122329407 Ack=1 Win=1869 Len=1388 TSval=,
25,149.759399,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2547078 Ack=1 Win=1869 Len=1388 TSval=48,
26,148.49674,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2372875 Ack=1 Win=1869 Len=1388 TSval=482,
27,295.909696,104.70.122.58,443,192.168.0.24,50966,TCP,1558,443  >  50966 [ACK] Seq=517796 Ack=818 Win=1737 Len=1448 TSval=10136249,
28,24.521988,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7813146 Ack=1512677965 Win=1869 Len=1,
29,24.169657,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7807199 Ack=1512677965 Win=1869 Len=1,
30,106.180888,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293059 Ack=1 Win=1869 Len=1388 TSval=48,
31,149.460636,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2564684 Ack=1 Win=1869 Len=1388 TSval=48,
32,13.839386,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1199759 Ack=1 Win=1869 Len=1388 TSval=468,
33,149.892931,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2329412 Ack=1 Win=1869 Len=1388 TSval=48,
34,224.940912,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095045 Ack=2263787965 Win=1869 Len,
35,206.169726,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12032857 Ack=1 Win=1869 Len=1388 TSval=4,
36,121.206924,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294691 Ack=1 Win=1869 Len=1388 TSval=48,
37,167.782787,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293073 Ack=1 Win=1869 Len=1388 TSval=48,
38,164.198744,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42934066 Ack=1 Win=1869 Len=1388 TSval=4,
39,206.20038,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12432018 Ack=1 Win=1869 Len=1388 TSval=48,
40,29.571048,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8164538 Ack=1512677965 Win=1869 Len=1,
41,23.069443,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7521007 Ack=1512677965 Win=1869 Len=1,
42,28.185284,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8613321 Ack=1512677965 Win=1869 Len=1,
43,223.90264,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609477658 Ack=3545007976 Win=1869,
44,167.968523,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429305 Ack=1 Win=1869 Len=1388 TSval=480,
45,148.92072,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2305714 Ack=1 Win=1869 Len=1388 TSval=482,
46,131.671181,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=574742 Win=32681 Len=0 TSval=366319242 TSecr,
47,222.671863,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=160954576 Ack=35450007976 Win=186,
48,112.84124,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294015814 Ack=1 Win=1869 Len=1388 TSval=,
49,211.233278,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260872 Ack=1 Win=1869 Len=1388 TSval=48,
50,201.134977,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4290924603 Ack=2043866417 Win=186,
51,149.426445,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2435576 Ack=1 Win=1869 Len=1388 TSval=48,
52,160.747844,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293274 Ack=1 Win=1869 Len=1388 TSval=48,
53,206.951332,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12000397 Ack=1 Win=1869 Len=1388 TSval=4,
54,161.176415,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293700 Ack=1 Win=1869 Len=1388 TSval=48,
55,204.00272,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1185177 Ack=1 Win=1869 Len=1388 TSval=469,
56,178.577184,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=5160597 Ack=1 Win=1869 Len=1388 TSval=48,
57,18.951266,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2047341 Ack=1 Win=1869 Len=1388 TSval=469,
58,216.939738,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1608335 Ack=1512677965 Win=1869 Len=,
59,111.938384,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293706401 Ack=1 Win=1869 Len=1388 TSval,
60,244.939135,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=106110076 Ack=2204387965 Win=1869,
61,233.879536,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610535106 Ack=3545007976 Win=186,
62,207.00341,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1223292 Ack=1 Win=1869 Len=1388 TSval=487,
63,209.581974,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1204238 Ack=1 Win=1869 Len=1388 TSval=48,
64,222.692517,192.168.0.13,9020,192.168.0.16,49784,TCP,1502,9020  >  49784 [ACK] Seq=1609944193 Ack=3545007976 Win=1869 Len=138,
65,24.823195,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=787314 Ack=226378741 Win=1869 Len=138,
