No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,222.419694,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609450480 Ack=3545007976 Win=186,
2,221.22552,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16094956 Ack=1 Win=1869 Len=1388 TSval=48,
3,235.853633,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610513512 Ack=3545007976 Win=186,
4,270.063797,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=554307 Ack=193 Win=14952 Len=1388 TSval=,
5,207.561271,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12221269 Ack=1 Win=1869 Len=1388 TSval=4,
6,130.777734,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1762516 Ack=1 Win=1869 Len=1388 TSval=48,
7,221.329841,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609335253 Ack=3545007976 Win=186,
8,186.694531,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=6367310 Ack=1 Win=1869 Len=1388 TSval=48,
9,110.707973,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293323 Ack=1 Win=1869 Len=1388 TSval=48,
10,127.13543,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294711 Ack=1 Win=1869 Len=1388 TSval=484,
11,205.981526,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=120113318 Ack=2045007976 Win=1869,
12,21.480347,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7854664 Ack=1512677965 Win=1869 Len=1,
