No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,1183115.775294,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
2,114.819937,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42931406 Ack=1 Win=1869 Len=1388 TSval=4,
3,115.994581,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3058873 Ack=1 Win=1869 Len=1388 TSval=48,
4,223.875161,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095708 Ack=1 Win=1869 Len=1388 TSval=4,
5,116.607154,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42935419 Ack=1 Win=1869 Len=1388 TSval=4,
6,1170429.670718,10.42.0.49,52432,10.42.0.13,50990,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.045291
7,1134512.639415,10.42.0.49,52432,10.42.0.13,50392,TCP,54,52432  >  50324 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.112677
8,24.084059,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8213278 Ack=1512677965 Win=1869 Len=1,
9,246.03171,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610954 Ack=226378741 Win=1869 Len=13,
10,248595.359487,10.42.0.49,52432,10.42.0.13,62486,TCP,54,52432  >  62432 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.001019
11,239.831185,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109496 Ack=1512677965 Win=1869 Len,
12,244.852164,192.168.0.16,49784,192.168.0.13,9020,TCP,110,49784  >  9020 [ACK] Seq=226378741 Ack=10121127 Win=32679 Len=0 TSval=36,
13,1178246.81605,10.42.0.13,50827,10.42.0.49,52432,TCP,54,58610  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.000987
14,1161325.91694,10.42.0.49,52432,10.42.0.13,5053,MDNS,174,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA",
15,1137998.833568,10.42.0.13,50828,10.42.0.49,52432,TCP,54,50838  >  52432 [ACK] Seq=1 Ack=1 Win=65535 Len=0,0.00325
16,279.980895,192.168.0.13,9020,192.168.0.16,49799,TCP,1498,[TCP Retransmission] 9020  >  49799 [ACK] Seq=160282 Ack=193 Win=14952 Len=1388 TSval=,
17,1171438.535086,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.004981
18,1132747.185585,10.42.0.49,52432,10.42.0.13,5053,MDNS,174,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAA",
19,116.309633,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4293172 Win=32768 Len=0 TSval=366345822 TSec,
20,113220.941229,10.42.0.49,52432,10.42.0.13,50372,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044829
21,116.824361,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4293690 Win=32679 Len=0 TSval=366352980 TSec,
22,114329.494452,10.42.0.13,50353,10.42.0.49,52432,TCP,54,50432  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.004963
23,114432.441088,10.42.0.49,52432,10.42.0.13,50328,TCP,54,52432  >  50360 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001019
