No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,115.44145,192.168.0.16,49784,192.168.0.13,9020,TCP,110,49784  >  9020 [ACK] Seq=1 Ack=2043292 Win=32679 Len=0 TSval=366338018 TSecr,
2,223.328457,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=160950972 Ack=3545007976 Win=1869,
3,244.505945,223.39.118.176,443,192.168.0.23,37514,TCP,1558,443  >  57678 [ACK] Seq=660726 Ack=1126 Win=37792 Len=1448 TSval=10839,
4,211.446716,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12936306 Ack=1 Win=1869 Len=1388 TSval=4,
5,116.626431,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293734 Ack=1 Win=1869 Len=1388 TSval=48,
6,1171215.552354,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.103412
7,115.468046,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3043874 Ack=1 Win=1869 Len=1388 TSval=48,
8,1132707.413269,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001167
9,21.69462,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609452 Ack=1 Win=1869 Len=1388 TSval=4690,
10,240.103053,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=11862211 Ack=1 Win=1869 Len=1388 TSval=4,
11,248.837954,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1611355 Ack=226378741 Win=1869 Len=1,
12,250.012678,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12119920 Ack=1 Win=1869 Len=1388 TSval=4,
13,227.659697,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=50841 Ack=193 Win=14952 Len=1388 TSval=4,
14,24.113592,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7778787 Ack=1512677965 Win=1869 Len=1,
15,1171142.04147,10.42.0.13,50600,10.42.0.49,52432,TCP,54,50402  >  52432 [ACK] Seq=163 Ack=221 Win=65535 Len=0,0.001963
16,174.330371,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294329 Ack=1 Win=1869 Len=1388 TSval=48,
17,118320.997943,10.42.0.49,52432,10.42.0.13,50991,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.356692
18,176.62256,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293308 Ack=1 Win=1869 Len=1388 TSval=483,
19,243.899119,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=10611973 Ack=1512677965 Win=1869 Len,
20,244.895552,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=11333091 Ack=1512677965 Win=1869 Len,
21,233.050548,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610949610 Ack=3545007976 Win=186,
22,248.916152,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609461 Ack=226378741 Win=1869 Len=1,
23,235.628619,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,9020  >  49784 [ACK] Seq=161099083 Ack=3545007976 Win=1869 Len=1388,
