No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,115.720397,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4290655 Ack=1 Win=1869 Len=1388 TSval=48,
2,240.976342,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16111533 Ack=1 Win=1869 Len=1388 TSval=4,
3,233.857391,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161091974 Ack=35450007976 Win=186,
4,211.481742,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12927087 Ack=1 Win=1869 Len=1388 TSval=4,
5,235.94211,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610997 Ack=1512677965 Win=1869 Len=1,
6,235.727522,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609472139 Ack=3545007976 Win=186,
7,116.152162,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293769 Ack=1 Win=1869 Len=1388 TSval=48,
8,1178464.661667,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=25652 Ack=130724 Win=5840 Len=0,0.003343
9,248.622117,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095562 Ack=1 Win=1869 Len=1388 TSval=4,
10,240.340394,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1184138 Ack=226378741 Win=1869 Len=1,
11,238.756551,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109430 Ack=1512677965 Win=1869 Len,
12,239.940958,192.168.0.13,9020,192.168.0.16,49799,TCP,1498,[TCP Retransmission] 9020  >  49799 [ACK] Seq=161089 Ack=193 Win=14952 Len=1388 TSval=,
13,116.497582,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=42948728 Win=32768 Len=0 TSval=366338910 T,
14,211.20249,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260951 Ack=1 Win=1869 Len=1388 TSval=481,
15,255.966377,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=121129772 Ack=1 Win=1869 Len=1388 TSval=,
16,24.936372,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=783821 Ack=193 Win=14952 Len=1388 TSval=4,
17,113226.976059,10.42.0.49,52432,10.42.0.13,50392,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.044882
18,174.635294,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2133161 Ack=1 Win=1869 Len=1388 TSval=48,
19,1134763.541971,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
20,255.72126,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1212778 Ack=1512677965 Win=1869 Len=1,
21,116.914321,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293826 Ack=1 Win=1869 Len=1388 TSval=48,
22,277.83712,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=830856 Ack=193 Win=14952 Len=1388 TSval=4,
23,27.523996,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8213713 Ack=1512677965 Win=1869 Len=1,
24,116.799057,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293452 Ack=1 Win=1869 Len=1388 TSval=48,
25,116.662796,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293055 Ack=1 Win=1869 Len=1388 TSval=48,
26,243.052254,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109549 Ack=2635027965 Win=1869 Len,
27,1171114.93111,10.42.0.13,50619,10.42.0.49,52432,TCP,54,50495  >  52432 [ACK] Seq=163 Ack=3021 Win=65535 Len=0,0.006113
