No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,165.70171,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293014 Ack=1 Win=1869 Len=1388 TSval=483,
2,115.470642,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42934147 Ack=1 Win=1869 Len=1388 TSval=4,
3,227.17021,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609409782 Ack=3545007976 Win=1869,
4,1132796.851599,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
5,1170620.128079,10.42.0.13,50828,10.42.0.49,52432,TCP,54,50702  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003118
6,1170324.630384,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001015
7,284.839881,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=16111977 Ack=1512677965 Win=1869 Len,
8,207.21537,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12112247 Ack=1 Win=1869 Len=1388 TSval=48,
9,1167100.990372,10.42.0.49,52432,10.42.0.13,50705,TCP,54,52432  >  5057 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.00282
10,118.094325,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293807 Ack=1 Win=1869 Len=1388 TSval=48,
11,116.685229,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293026 Ack=1 Win=1869 Len=1388 TSval=48,
12,240.121422,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095462 Ack=1 Win=1869 Len=1388 TSval=4,
13,201.415775,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12331620 Ack=1 Win=1869 Len=1388 TSval=4,
14,116.916484,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42935066 Ack=1 Win=1869 Len=1388 TSval=4,
15,240.031073,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=10823166 Ack=1 Win=1869 Len=1388 TSval=4,
16,1160112.055744,10.42.0.13,50502,10.42.0.49,52432,TCP,54,50402  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003136
17,233.239755,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610931854 Ack=3545007976 Win=186,
18,115.099724,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293429 Ack=1 Win=1869 Len=1388 TSval=48,
19,240.232142,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16093300 Ack=1 Win=1869 Len=1388 TSval=4,
20,1131229.897572,10.42.0.49,52432,10.42.0.13,50508,TCP,54,"52432  >  50822 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.000112
21,21.52915,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1277224 Ack=1 Win=1869 Len=1388 TSval=4691,
22,207.084092,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12211581 Ack=1 Win=1869 Len=1388 TSval=4,
23,238.206575,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610997 Ack=1512677965 Win=1869 Len=,
24,249.845883,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16111261 Ack=1512677965 Win=1869 Len,
25,249.733849,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16111647 Ack=1512677965 Win=1869 Len,
26,25.720311,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8133376 Ack=1512677965 Win=1869 Len=1,
27,1132279.644284,10.42.0.13,50728,10.42.0.49,52432,TCP,54,50827  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.006647
28,1151546.00223,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=14163 Ack=22204 Win=4584 Len=0,0.224113
29,1173889.770746,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=25896 Ack=22566 Win=4584 Len=0,0.111833
30,277.258095,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,9020  >  49793 [ACK] Seq=838099 Ack=193 Win=14952 Len=1388 TSval=494945,
31,1178904.197284,10.42.0.13,50590,10.42.0.49,52432,TCP,54,50572  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.000111
32,114.625113,192.168.0.16,49784,192.168.0.13,9020,TCP,110,49784  >  9020 [ACK] Seq=1 Ack=4293443 Win=32505 Len=0 TSval=366351699 TSec,
33,1174536.875128,10.42.0.49,52432,10.42.0.13,50346,TCP,54,52432  >  50323 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000182
34,239.949693,192.168.0.13,9020,192.168.0.16,49799,TCP,1498,9020  >  49799 [ACK] Seq=100811 Ack=193 Win=14952 Len=1388 TSval=496612,
