No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,116.490954,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293632 Ack=1 Win=1869 Len=1388 TSval=48,
2,251.465944,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=121192972 Ack=1 Win=1869 Len=1388 TSval=,
3,114972.405428,10.42.0.13,50623,10.42.0.49,52432,TCP,54,50540  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.006272
4,1141407.724314,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.011465
5,1173227.77827,10.42.0.13,57281,10.42.0.49,52432,TCP,54,58272  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.001047
6,206.430973,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12111968 Ack=1 Win=1869 Len=1388 TSval=4,
7,1141001.411819,10.42.0.13,5353,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.060659
8,21.151509,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1264551 Ack=1 Win=1869 Len=1388 TSval=468,
9,1138239.82887,10.42.0.49,52432,10.42.0.13,50964,HTTP,491,Continuation,0.002629
10,115.616868,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3966872 Ack=1 Win=1869 Len=1388 TSval=48,
11,115.243935,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3041132 Ack=1 Win=1869 Len=1388 TSval=48,
12,115.67962,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3086664 Ack=1 Win=1869 Len=1388 TSval=483,
13,1166789.87124,10.42.0.49,52432,10.42.0.13,50996,TCP,54,52432  >  50825 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.100139
14,207.46122,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12201470 Ack=1 Win=1869 Len=1388 TSval=48,
15,115.594922,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=218119 Ack=1 Win=1869 Len=1388 TSval=480,
16,223.783161,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609530 Ack=19350277965 Win=1869 Len,
17,116.91609,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293828 Ack=1 Win=1869 Len=1388 TSval=482,
18,116.933487,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293048 Ack=1 Win=1869 Len=1388 TSval=48,
