No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,1178918.757274,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.110172
2,115.472751,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293808 Ack=1 Win=1869 Len=1388 TSval=48,
3,115.441393,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293317 Ack=1 Win=1869 Len=1388 TSval=48,
4,238288.413188,10.42.0.49,52432,10.42.0.13,59398,TCP,54,52432  >  59828 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000144
5,1174814.613232,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000636
6,116.452643,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42931062 Ack=1 Win=1869 Len=1388 TSval=4,
7,1145006.54203,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001037
8,276.114166,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=5210747 Ack=193 Win=14952 Len=1388 TSval,
9,252.830086,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609218 Ack=1 Win=1869 Len=1388 TSval=48,
10,206.571941,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12110132 Ack=1 Win=1869 Len=1388 TSval=4,
11,1134194.621264,10.42.0.49,52432,10.42.0.13,50501,TCP,54,52432  >  50514 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.117642
12,219.81265,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12912162 Ack=1 Win=1869 Len=1388 TSval=48,
13,1174899.834052,10.42.0.49,52432,10.42.0.13,50505,HTTP,491,Continuation,0.004772
14,250.52206,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12111479 Ack=1 Win=1869 Len=1388 TSval=48,
15,219.810463,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095972 Ack=1 Win=1869 Len=1388 TSval=4,
16,206.138877,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1220797 Ack=1 Win=1869 Len=1388 TSval=48,
17,1158322.794794,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.100154
18,117.950494,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293754 Ack=1 Win=1869 Len=1388 TSval=48,
19,233.93699,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610579 Ack=1512677965 Win=1869 Len=1,
20,174.637361,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293991 Ack=1 Win=1869 Len=1388 TSval=48,
21,1166827.130306,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000333
22,24.165892,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7968010 Ack=1512677965 Win=1869 Len=1,
23,1141441.419519,10.42.0.49,52432,10.42.0.13,50514,TCP,54,52432  >  50514 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001052
24,1148323.48889,10.42.0.49,52432,10.42.0.13,50389,TCP,54,52432  >  50324 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000268
25,1132347.627063,10.42.0.49,52432,10.42.0.13,50373,TCP,54,"52432  >  50503 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.004254
26,233.899454,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610591393 Ack=3545007976 Win=186,
27,117.747122,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293828 Ack=1 Win=1869 Len=1388 TSval=48,
28,1175462.619044,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=24526 Ack=1781 Win=52535 Len=0,0.14265
