No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,1132274.496027,10.42.0.49,52432,10.42.0.13,50328,HTTP,491,Continuation,0.001345
2,114541.460464,10.42.0.13,50505,10.42.0.49,52432,TCP,54,50491  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.001019
3,246.815877,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1333711 Ack=1 Win=1869 Len=1388 TSval=48,
4,250.020713,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12107778 Ack=1 Win=1869 Len=1388 TSval=4,
5,246.072265,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095731 Ack=1512677965 Win=1869 Len,
6,288.561997,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=1611123 Ack=193 Win=14952 Len=1388 TSval,
7,1132322.414975,10.42.0.49,52432,10.42.0.13,50328,TCP,54,"52432  >  50308 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.003014
8,117.034637,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293868 Ack=1 Win=1869 Len=1388 TSval=48,
9,1176593.853629,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.109586
10,256.36696,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1333621 Ack=1512677965 Win=1869 Len=1,
11,244.990042,211.233.18.24,443,192.168.0.23,40276,TCP,1566,443  >  40282 [ACK] Seq=1496 Ack=164 Win=166640 Len=1448 TSval=11263916,
12,117.893918,192.168.0.16,49784,192.168.0.13,9020,TCP,114,[TCP Dup ACK 649784  >  9020 [ACK] Seq=1 Ack=4294763 Win=32683 Len=0 TSval=366379,
13,116.11625,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293864 Ack=1 Win=1869 Len=1388 TSval=483,
14,116.12038,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=42933769 Win=32768 Len=0 TSval=366398557 TSec,
15,243.01224,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1094265 Ack=226378741 Win=1869 Len=13,
16,1136295.829088,10.42.0.49,52432,10.42.0.13,50990,HTTP,135,HTTP/1.1 200 OK  (application/pairing+tlv8),0.045119
17,215.65976,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1273969 Ack=1 Win=1869 Len=1388 TSval=482,
18,116.330212,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293292 Ack=1 Win=1869 Len=1388 TSval=48,
19,240.130936,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12112793 Ack=1 Win=1869 Len=1388 TSval=4,
20,234.462361,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=3545007976 Ack=161095255 Win=32679 Len=0 TSval=,
21,1171749.712171,10.42.0.13,5053,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.000699
22,238.82112,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16094703 Ack=1512677965 Win=1869 Len=,
23,1151284.19134,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=25163 Ack=22204 Win=5840 Len=0,0.111333
24,253.83002,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161091440 Ack=260277878 Win=1869 Len=,
25,116.808887,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42938901 Ack=1 Win=1869 Len=1388 TSval=4,
26,211.350155,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1273132 Ack=1 Win=1869 Len=1388 TSval=48,
27,220.366332,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16094208 Ack=1 Win=1869 Len=1388 TSval=4,
28,116.230015,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293089 Ack=1 Win=1869 Len=1388 TSval=48,
29,1166303.671119,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=24212 Ack=151951 Win=5249 Len=0,0.012479
30,1132488.831899,10.42.0.49,52432,10.42.0.13,50391,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.048118
31,1175881.525838,10.42.0.49,52432,10.42.0.13,50536,HTTP,274,HTTP/1.1 200 OK  (application/pairing+tlv8),0.365051
32,174.164134,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2194957 Ack=1 Win=1869 Len=1388 TSval=48,
33,255.312118,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1277522 Ack=1 Win=1869 Len=1388 TSval=48,
34,239.831257,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,9020  >  49784 [ACK] Seq=1610913 Ack=1512677965 Win=1869 Len=1388 TSval,
35,226.852783,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16095692 Ack=1 Win=1869 Len=1388 TSval=4,
36,28.122117,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8050608 Ack=1512677965 Win=1869 Len=1,
37,249.945617,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161112863 Ack=26045007976 Win=186,
38,223.939137,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610954 Ack=19350277965 Win=1869 Len,
39,1132277.777814,10.42.0.13,50828,10.42.0.49,52432,TCP,54,50872  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.006146
40,113203.601066,10.42.0.49,52432,10.42.0.13,50392,TCP,54,52432  >  50307 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000148
41,255.459986,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=2133622 Ack=1512677965 Win=1869 Len=,
42,113241.168234,10.42.0.49,52432,10.42.0.13,50387,TCP,54,52432  >  50386 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000299
43,116.742338,192.168.0.16,49784,192.168.0.13,9020,TCP,114,[TCP Dup ACK 82493#1] 49784  >  9020 [ACK] Seq=1 Ack=429480 Win=32683 Len=0 TSval,
44,116.518785,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293882 Ack=1 Win=1869 Len=1388 TSval=48,
45,234.964158,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610954915 Ack=3545007976 Win=186,
46,240.012619,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12111333 Ack=1 Win=1869 Len=1388 TSval=4,
47,248.961177,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609515 Ack=226378741 Win=1869 Len=1,
48,240.121422,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609462431 Ack=3545007976 Win=186,
49,1132278.986011,10.42.0.49,52432,10.42.0.13,50990,HTTP,1096,Continuation,0.001263
50,250.020111,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1250926 Ack=1 Win=1869 Len=1388 TSval=48,
51,240.063414,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1086591 Ack=226378741 Win=1869 Len=1,
52,1132223.778745,10.42.0.13,50408,10.42.0.49,52432,TCP,54,50572  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.004945
53,1174331.860018,10.42.0.13,50328,10.42.0.49,52432,TCP,54,50520  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000108
54,1141001.412819,10.42.0.49,52432,10.42.0.13,50519,TCP,54,52432  >  5050 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.002572
55,233.893048,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161095776 Ack=35450007976 Win=186,
56,223.863193,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609562 Ack=19350277965 Win=1869 Len,
57,248.80002,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109541 Ack=1512677965 Win=1869 Len=,
58,117.953968,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293933 Ack=1 Win=1869 Len=1388 TSval=48,
59,116.599519,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429382 Ack=1 Win=1869 Len=1388 TSval=480,
60,117295.735903,10.42.0.13,59475,10.42.0.49,52432,TCP,54,50832  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.004145
61,248.137918,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16111877 Ack=1512677965 Win=1869 Len,
62,207.331481,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1233111 Ack=1 Win=1869 Len=1388 TSval=48,
63,251.291182,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12605785 Ack=1 Win=1869 Len=1388 TSval=4,
64,116.224621,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293872 Ack=1 Win=1869 Len=1388 TSval=48,
65,1174470.415529,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.00117
66,1132278.621191,10.42.0.49,52432,10.42.0.13,50390,TCP,54,52432  >  50927 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.000103
67,116.23308,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293930193 Ack=1 Win=1869 Len=1388 TSval=,
68,1132221.17755,10.42.0.49,52432,10.42.0.13,5053,MDNS,174,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA",
69,239.651063,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109136 Ack=1512677965 Win=1869 Len,
70,1172775.625844,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A",
71,27.278241,192.168.0.16,49784,192.168.0.13,9020,TCP,110,49784  >  9020 [ACK] Seq=1512677965 Ack=8148898 Win=32681 Len=0 TSval=366,
72,116.721175,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42938801 Ack=1 Win=1869 Len=1388 TSval=4,
73,115.425282,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=306722 Ack=1 Win=1869 Len=1388 TSval=480,
74,22.199611,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7813357 Ack=1512677965 Win=1869 Len=1,
75,215.304396,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12115408 Ack=1 Win=1869 Len=1388 TSval=4,
76,248.836225,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16091172 Ack=26378741 Win=1869 Len=1,
77,116.182478,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293074 Ack=1 Win=1869 Len=1388 TSval=48,
78,116.359261,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293941 Ack=1 Win=1869 Len=1388 TSval=48,
79,206.123925,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1211120 Ack=1 Win=1869 Len=1388 TSval=48,
80,24.132101,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7961097 Ack=1512677965 Win=1869 Len=1,
