No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,115.518018,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3086690 Ack=1 Win=1869 Len=1388 TSval=48,
2,210.629038,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12411931 Ack=1 Win=1869 Len=1388 TSval=4,
3,117.819094,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293714 Ack=1 Win=1869 Len=1388 TSval=48,
4,234.897097,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=10211647 Ack=1512677965 Win=1869 Len,
5,116.693687,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293872 Ack=1 Win=1869 Len=1388 TSval=48,
6,115.813864,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4293504 Win=32596 Len=0 TSval=366353980 TSec,
7,1174111.820191,10.42.0.49,52432,10.42.0.13,50432,TCP,54,52432  >  50432 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.000107
8,114.996883,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4290642 Ack=1 Win=1869 Len=1388 TSval=48,
9,1181327.455193,10.42.0.49,52432,10.42.0.13,5053,MDNS,174,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAA",
10,23.51137,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8083585 Ack=1512677965 Win=1869 Len=13,
11,207.15976,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1288584 Ack=1 Win=1869 Len=1388 TSval=484,
12,272.23973,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,[TCP Retransmission] 9020  >  49793 [ACK] Seq=10893 Ack=193 Win=14952 Len=1388 TSval=49,
13,238.811191,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,9020  >  49784 [ACK] Seq=1610963 Ack=19350277965 Win=1869 Len=1388 TS,
14,248963.818129,10.42.0.49,52432,10.42.0.13,59476,TCP,54,52432  >  59892 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.142778
15,274.709953,192.168.0.13,9020,192.168.0.16,49793,TCP,1498,9020  >  49793 [ACK] Seq=10495 Ack=193 Win=14952 Len=1388 TSval=494184 T,
16,1170325.41053,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001033
17,1177217.153992,10.42.0.49,61395,99.81.71.200,443,TLSv1.2,555,Application Data,0.106571
18,1132978.753721,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.00249
19,1170347.828757,10.42.0.13,50819,10.42.0.49,52432,TCP,54,50827  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.001948
20,1174273.838599,10.42.0.49,52432,10.42.0.13,5053,TCP,54,52432  >  50324 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.000119
21,240.08406,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=11861779 Ack=1512677965 Win=1869 Len=,
22,220.794719,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12283074 Ack=1 Win=1869 Len=1388 TSval=4,
23,1174443.16117,10.42.0.49,5353,224.0.0.251,5353,MDNS,305,"Standard query response 0x0000 PTR MSS210-9f39._hap._tcp.local SRV, cache flush 0 0 52432 Meross_Smart_Plug.local TXT, cache flush A,",
24,116.34031,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293874 Ack=1 Win=1869 Len=1388 TSval=482,
25,237.79175,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109765 Ack=1512677965 Win=1869 Len=,
26,210.500325,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=129108136 Ack=1 Win=1869 Len=1388 TSval=,
27,116.249911,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42931803 Ack=1 Win=1869 Len=1388 TSval=4,
28,24.086972,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7977226 Ack=1512677965 Win=1869 Len=1,
29,255.821552,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=21333335 Ack=1 Win=1869 Len=1388 TSval=4,
30,113228.874584,10.42.0.13,50728,10.42.0.49,52432,TCP,54,58272  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.002674
31,116.930468,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293933 Ack=1 Win=1869 Len=1388 TSval=48,
32,284.08296,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=1610965 Ack=193 Win=14952 Len=1388 TSval=,
33,115.748065,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42930859 Ack=1 Win=1869 Len=1388 TSval=4,
34,1174424.422321,10.42.0.13,50392,10.42.0.49,52432,TCP,54,50514  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.003328
35,1137885.822121,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001116
36,1176689.523998,10.42.0.13,50590,10.42.0.49,52432,TCP,54,50505  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.003238
37,1173207.772077,10.42.0.13,50734,10.42.0.49,52432,TCP,54,50728  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.004118
