No.,Time,Source,Source port,Destination,Destination port,proto,Length,Info,Date time
1,238.821861,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609461 Ack=1512677965 Win=1869 Len=,
2,206.11517,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1228704 Ack=1 Win=1869 Len=1388 TSval=484,
3,178.369999,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4290624 Ack=1 Win=1869 Len=1388 TSval=48,
4,114532.767557,10.42.0.49,52432,10.42.0.13,5053,MDNS,274,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA",
5,1142785.385494,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.003325
6,116.409233,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293910 Ack=1 Win=1869 Len=1388 TSval=48,
7,215.222217,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12609518 Ack=1 Win=1869 Len=1388 TSval=4,
8,246.897327,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16111366 Ack=1512677965 Win=1869 Len,
9,239.722358,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161094773 Ack=2045007976 Win=1869,
10,116.479787,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293181 Ack=1 Win=1869 Len=1388 TSval=48,
11,113248.448249,10.42.0.13,50928,10.42.0.49,52432,TCP,54,50828  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000274
12,21.197617,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260983 Ack=1 Win=1869 Len=1388 TSval=468,
13,240.01234,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109606 Ack=1512677965 Win=1869 Len=,
14,1132788.828391,10.42.0.49,52432,10.42.0.13,50527,TCP,54,52432  >  50832 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.000114
15,116.93307,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4293172 Win=32679 Len=0 TSval=366355183 TSecr,
16,1147424.854429,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001038
17,1177541.729329,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000144
18,1173227.195675,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000125
19,1132242.705975,10.42.0.49,52432,10.42.0.13,50326,HTTP,1096,Continuation,0.004145
20,114432.109995,10.42.0.13,5053,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.029063
21,116010.604126,10.42.0.49,52432,10.42.0.13,50505,TCP,54,52432  >  50505 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001027
22,116.642428,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=429435620 Ack=1 Win=1869 Len=1388 TSval=,
23,116.805813,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42939735 Ack=1 Win=1869 Len=1388 TSval=4,
24,238.82139,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109740 Ack=1512677965 Win=1869 Len=,
25,116.96307,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293987 Ack=1 Win=1869 Len=1388 TSval=483,
26,253.19277,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610979 Ack=1512677965 Win=1869 Len=1,
27,214.315691,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260941717 Ack=3545007976 Win=186,
28,211.48042,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=129440608 Ack=1 Win=1869 Len=1388 TSval=4,
29,239.716038,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,9020  >  49784 [ACK] Seq=16095105 Ack=1512677965 Win=1869 Len=1388 TS,
30,210.525394,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1240688 Ack=1 Win=1869 Len=1388 TSval=48,
31,243.880948,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161096183 Ack=260277878 Win=1869 Len,
32,116.797343,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4294718 Win=32679 Len=0 TSval=366352815 TSec,
33,235.392458,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610618612 Ack=3545007976 Win=186,
34,117.328622,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294383 Ack=1 Win=1869 Len=1388 TSval=48,
35,114.434317,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1 Ack=4293641 Win=32768 Len=0 TSval=366335573 TSec,
36,240.122918,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260941 Ack=1 Win=1869 Len=1388 TSval=48,
37,115.69292,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293082 Ack=1 Win=1869 Len=1388 TSval=482,
38,244.835227,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610641087 Ack=3545007976 Win=186,
39,21.503848,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1261862 Ack=1 Win=1869 Len=1388 TSval=469,
40,1136312.364279,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001064
41,256.17669,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1309462 Ack=1512677965 Win=1869 Len=1,
42,1182029.633429,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.000385
43,1174787.999043,10.42.0.13,50855,10.42.0.49,52432,TCP,54,50757  >  52432 [ACK] Seq=496 Ack=1782 Win=65535 Len=0,0.000132
44,1177333.996811,10.42.0.49,52432,10.42.0.13,50391,TCP,54,"52432  >  50508 [FIN, ACK] Seq=1781 Ack=497 Win=5344 Len=0",0.000111
45,1131618.928274,10.42.0.49,52432,10.42.0.13,50947,TCP,54,52432  >  50507 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000244
46,113241.578221,10.42.0.49,52432,10.42.0.13,50531,TCP,54,52432  >  50507 [ACK] Seq=1 Ack=163 Win=5678 Len=0,0.001014
47,1132814.772964,10.42.0.13,50505,10.42.0.49,52432,TCP,54,50590  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.000103
48,114769.145817,10.42.0.49,5353,224.0.0.251,5353,MDNS,291,"Standard query response 0x0000 TXT, cache flush SRV, cache flush 0 0 52432 Meross_Smart_Plug.local A, cache flush 10.42.0.49 AAAA",
49,1134665.13643,10.42.0.13,50353,10.42.0.49,52432,TCP,54,50505  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.002737
50,1144794.534936,10.42.0.13,5053,10.42.0.49,5353,MDNS,87,"Standard query 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question",0.029062
51,213.66962,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16091308 Ack=1 Win=1869 Len=1388 TSval=48,
52,240.106481,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=126629439 Ack=1 Win=1869 Len=1388 TSval=,
53,116.680055,192.168.0.16,49784,192.168.0.13,9020,TCP,114,[TCP Dup ACK 77491#1] 49784  >  9020 [ACK] Seq=1 Ack=429404153 Win=32681 Len=,
54,201.420142,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=12915120 Ack=1 Win=1869 Len=1388 TSval=4,
55,223.837296,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609715 Ack=19350277965 Win=1869 Len,
56,240.333138,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1210562 Ack=226378741 Win=1869 Len=1,
57,255.640026,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=121013483 Ack=260277878 Win=1869 Len,
58,1132230.174347,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.00029
59,113438.326029,10.42.0.13,50328,10.42.0.49,52432,TCP,54,50370  >  52432 [ACK] Seq=496 Ack=1781 Win=65535 Len=0,0.002082
60,234.00619,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1610955 Ack=226378741 Win=1869 Len=13,
61,1132789.613675,10.42.0.49,5353,10.42.0.13,5353,MDNS,270,"Standard query response 0x0000 PTR _hap._tcp.local, ""QU"" question PTR MSS210-9f39._hap._tcp.local SRV 0 0 52432 Meross_Smart_Pl",
62,24.415083,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=11337257 Ack=1512677965 Win=1869 Len=,
63,116.62428,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293897 Ack=1 Win=1869 Len=1388 TSval=483,
64,1133230.371969,10.42.0.13,50353,10.42.0.49,52432,TCP,54,50302  >  52432 [ACK] Seq=414 Ack=302 Win=65535 Len=0,0.003148
65,116.515533,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=308567 Ack=1 Win=1869 Len=1388 TSval=480,
66,235.593521,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109545 Ack=1 Win=1869 Len=1388 TSval=4,
67,176.161443,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293687 Ack=1 Win=1869 Len=1388 TSval=48,
68,284.144918,192.168.0.13,9020,192.168.0.16,49796,TCP,1498,[TCP Retransmission] 9020  >  49796 [ACK] Seq=1611153 Ack=193 Win=14952 Len=1388 TSval,
69,116.160558,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3050572 Ack=1 Win=1869 Len=1388 TSval=48,
70,117.447516,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293139 Ack=1 Win=1869 Len=1388 TSval=48,
71,219.212376,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1609212 Ack=1 Win=1869 Len=1388 TSval=48,
72,214.946171,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1260183 Ack=1 Win=1869 Len=1388 TSval=48,
73,116.623732,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293866 Ack=1 Win=1869 Len=1388 TSval=48,
74,239.39449,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109561 Ack=1512677965 Win=1869 Len=,
75,1172254.61621,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=119848 Ack=12572 Win=5702 Len=0,0.113351
76,213.796293,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16108184 Ack=1 Win=1869 Len=1388 TSval=4,
77,21.920221,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16092239 Ack=1512677965 Win=1869 Len=,
78,1132225.763239,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.00029
79,24.249868,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=1512677965 Ack=78116479 Win=32679 Len=0 TSval=36,
80,235.84002,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16094511 Ack=1512677965 Win=1869 Len=,
81,1132229.74325,10.42.0.49,52432,10.42.0.13,50327,TCP,54,52432  >  50707 [ACK] Seq=1781 Ack=497 Win=5344 Len=0,0.000194
82,116.62729,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4293888 Ack=1 Win=1869 Len=1388 TSval=483,
83,27.051114,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=8027388 Ack=1512677965 Win=1869 Len=1,
84,239.535985,192.168.0.16,49784,192.168.0.13,9020,TCP,114,49784  >  9020 [ACK] Seq=3545007976 Ack=16108188 Win=32679 Len=0 TSval=3,
85,21.482047,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=1295430 Ack=1512677965 Win=1869 Len=1,
86,246.967993,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=161119776 Ack=20450007976 Win=186,
87,239.368824,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16108172 Ack=1512677965 Win=1869 Len,
88,238901.83725,10.42.0.13,59353,10.42.0.49,52432,TCP,54,5943  >  52432 [ACK] Seq=497 Ack=1782 Win=65535 Len=0,0.000222
89,173.257223,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=4294247 Ack=1 Win=1869 Len=1388 TSval=48,
90,1172366.121791,10.42.0.49,61395,99.81.71.200,443,TCP,54,61395  >  443 [ACK] Seq=130666 Ack=10719 Win=5840 Len=0,0.002486
91,240.128365,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=121189672 Ack=20438666417 Win=186,
92,1175285.97775,10.42.0.28,58272,54.170.92.104,443,TLSv1.2,123,Application Data,0.001411
93,116.45037,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=42939410 Ack=1512677965 Win=1869 Len=,
94,115.669889,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=3729232 Ack=1 Win=1869 Len=1388 TSval=48,
95,1180074.381999,10.42.0.49,5353,10.42.0.13,5353,MDNS,174,"Standard query response 0x0000 TXT MSS210-9f39._hap._tcp.local, ""QU"" question TXT",0.001157
96,24.855436,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=7787765 Ack=1512677965 Win=1869 Len=1,
97,233.839982,192.168.0.13,9020,192.168.0.16,49784,TCP,1498,[TCP Retransmission] 9020  >  49784 [ACK] Seq=16109549 Ack=1 Win=1869 Len=1388 TSval=4,
